grade1,grade2
96,59
77,79
92,80
78,65
67,68
86,71
84,83
80,64
93,91
88,84
90,81
91,50
85,45
85,64
92,82
82,71
92,58
98,88
86,46
81,40
81,73
66,25
70,67
77,72
87,76
94,91
81,67
84,83
85,67
89,70
74,85
79,86
92,85
80,80
86,36
92,94
72,77
71,69
95,88
82,62
76,84
81,71
96,82
45,42
45,57
46,41
74,41
63,53
89,79
90,94
59,81
85,68
83,74
60,66
89,78
73,79
74,73
89,65
88,73
83,75
82,55
89,90
88,75
74,81
93,91
65,50
97,93
92,82
73,70
93,90
77,68
84,81
91,50
59,83
95,84
57,44
57,70
50,70
69,68
84,72
83,72
83,88
62,78
82,74
72,72
79,70
71,75
46,62
87,62
66,87
88,74
25,86
82,86
83,70
58,77
71,73
89,72
77,68
79,67
61,89
83,78
80,70
66,70
50,74
75,45
97,20
97,80
84,80
90,75
74,51
62,68
94,61
85,85
61,34
91,88
90,58
89,87
90,50
85,69
97,50
46,50
91,50
68,62
64,61
75,69
87,90
64,73
82,59
88,80
88,83
87,78
89,68
76,52
69,69
86,72
89,55
79,78
87,90
64,80
85,67
41,50
91,46
91,77
37,44
45,44
72,44
89,73
67,43
34,54
89,61
81,73
82,68
86,78
75,66
91,84
85,51
83,62
99,97
79,65
88,83
41,73
85,57
84,82
57,59
76,45
76,70
81,75
81,76
94,84
94,90
82,80
92,67
80,56
75,82
81,42
98,99
78,70
93,76
91,82
50,64
91,87
59,70
85,55
82,61
95,45
95,51
80,61
99,86
70,47
85,74
98,90
96,87
60,43
60,73
71,68
95,68
73,50
96,87
95,84
69,71
42,74
85,78
70,80
85,70
65,63
35,60
86,78
97,89
89,56
89,68
88,71
80,58
85,75
91,86
85,79
96,88
90,75
46,50
83,50
90,85
96,82
77,68
83,89
69,66
87,50
59,55
80,68
70,70
79,78
82,92
72,91
57,47
57,55
77,76
73,70
73,68
75,73
57,82
83,75
64,47
64,87
80,69
95,78
87,68
90,75
74,65
63,47
63,76
85,80
39,78
65,82
85,77
32,67
63,67
90,72
55,58
73,64
83,86
85,64
99,95
63,92
88,78
88,77
85,82
100,87
71,74
83,74
75,62
95,87
50,57
62,57
60,62
90,87
64,81
76,58
85,55
90,83
90,77
89,59
80,73
85,86
83,84
75,67
92,90
86,76
70,74
91,85
76,70
53,74
82,75
87,87
91,88
69,75
91,86
70,67
81,68
72,74
87,71
71,71
75,64
92,50
80,69
91,67
77,88
81,66
75,62
45,66
87,69
86,94
69,63
95,66
87,71
84,77
88,81
78,77
87,81
79,45
79,60
80,71
87,95
82,82
53,74
85,85
81,80
62,67
99,83
90,74
69,50
64,71
94,80
85,54
78,73
92,83
84,57
71,40
71,85
71,60
78,79
66,70
86,86
68,68
74,60
46,73
54,64
64,71
72,73
92,75
61,82
70,78
81,68
93,82
58,69
95,80
92,86
63,66
95,80
90,81
63,78
84,75
92,67
59,68
91,80
94,75
96,43
96,70
89,64
92,79
90,81
93,78
69,63
66,70
81,50
78,86
86,66
79,80
30,82
85,16
85,69
89,52
94,98
71,58
90,90
86,56
84,73
88,50
90,87
41,68
64,70
59,80
86,78
89,86
75,81
95,55
72,69
73,79
90,50
88,68
84,81
76,70
79,64
65,71
91,56
83,77
58,61
81,76
62,78
90,90
58,61
93,67
97,80
88,69
82,66
75,65
80,73
84,82
67,79
92,80
80,90
64,64
93,84
68,58
91,74
75,81
46,61
85,59
83,80
63,57
64,74
74,80
88,63
90,65
94,90
73,75
82,83
82,84
84,78
46,61
88,61
98,66
73,60
92,63
92,94
86,68
82,76
90,59
88,92
75,74
88,94
97,89
77,86
89,83
79,63
70,76
89,80
79,66
71,84
62,50
84,55
82,63
75,65
72,62
87,67
93,70
81,78
87,65
92,88
86,59
85,84
88,81
94,88
66,45
70,71
78,86
71,74
66,45
66,77
93,54
70,50
85,64
64,58
72,73
77,50
84,66
85,76
90,90
59,65
85,65
64,86
66,54
85,71
82,55
88,80
85,75
72,61
93,82
95,66
57,67
95,90
63,65
88,70
82,83
84,74
86,73
57,64
78,64
82,71
90,78
93,65
77,46
77,65
90,67
92,87
91,88
82,72
86,68
79,65
95,55
90,66
98,88
80,64
80,89
86,83
82,81
72,54
96,76
91,45
91,63
90,54
94,88
78,56
76,61
93,84
94,75
68,77
89,78
84,55
60,74
90,76
67,81
84,93
86,87
84,66
60,50
84,87
83,78
61,71
88,79
90,92
89,80
81,67
86,73
