,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131205,136,3,84,246,17,74
1,787281,136,3,84,246,17,86
2,656627,136,3,73,246,13,74
3,919720,136,3,78,246,17,86
4,396798,136,7,94,246,21,84
5,267393,136,3,85,246,17,92
6,136858,136,3,89,246,13,97
7,532779,136,7,60,246,13,75
8,796293,136,3,56,246,17,74
9,798966,136,3,81,246,17,73
10,799263,136,3,79,246,17,82
11,538370,136,3,72,246,13,71
12,931738,136,3,88,246,17,92
13,671542,136,3,93,246,17,68
14,802710,136,3,94,246,37,97
15,409608,136,3,69,246,13,59
16,805911,136,3,79,246,17,67
17,675007,136,3,68,246,17,76
18,808177,136,3,59,246,17,62
19,941245,136,3,72,246,17,59
20,418293,136,3,69,246,17,61
21,418643,136,3,79,246,17,46
22,418643,136,3,79,246,27,72
23,944088,136,3,97,246,17,84
24,944116,136,3,62,246,13,50
25,426055,136,3,95,246,17,86
26,559393,136,3,98,246,17,97
27,823887,136,3,57,246,23,75
28,958344,136,3,90,246,17,95
29,173329,136,3,95,246,17,92
30,959940,136,3,67,246,17,46
31,959940,136,3,67,246,23,50
32,435670,136,3,88,246,17,91
33,697896,136,3,81,246,17,89
34,830585,136,3,87,246,17,88
35,306678,136,3,70,246,17,74
36,963785,136,3,85,246,13,79
37,704802,136,3,71,246,17,55
38,841260,136,3,77,246,21,87
39,317770,136,3,78,246,17,68
40,975011,136,3,88,246,17,74
41,322383,136,3,75,246,13,82
42,978948,136,3,79,246,17,43
43,978948,136,3,79,246,23,53
44,717587,136,3,59,246,17,52
45,324920,136,3,70,246,23,69
46,457322,136,7,75,246,17,80
47,328123,136,3,75,246,17,83
48,197205,136,3,65,246,13,76
49,204476,136,3,76,246,17,70
50,206379,136,3,79,246,17,73
51,206906,136,3,83,246,13,80
52,994504,136,3,90,246,17,84
53,342857,136,3,81,246,17,81
54,738241,136,3,66,246,17,66
55,476255,136,3,78,246,13,74
56,345971,136,3,85,246,17,71
57,215233,136,3,78,246,17,71
58,236858,136,3,85,246,17,85
59,894931,136,3,80,246,13,92
60,633362,136,3,90,246,13,100
61,764945,136,3,87,246,17,83
62,372549,136,3,77,246,17,79
63,766018,136,3,81,246,13,62
64,249431,136,3,72,246,17,73
65,380611,136,3,67,246,13,73
66,119554,136,3,71,246,17,58
67,906566,136,3,87,246,17,88
68,645642,136,3,38,246,17,70
69,911783,136,3,62,246,17,61
70,126314,136,3,83,246,17,75
71,389176,136,3,81,246,13,76
72,521525,136,3,78,246,17,72
73,391015,136,3,79,246,17,71
