,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
3,666823,444,43,69,466,47,55
5,414313,444,21,95,466,29,95
8,947543,444,33,71,466,41,87
11,961399,444,53,70,466,57,70
12,437619,444,23,88,466,37,74
14,967473,444,23,91,466,27,96
15,967592,444,21,97,466,29,100
16,574772,444,23,80,466,31,71
17,713905,444,43,65,466,47,64
18,323152,444,13,72,466,21,95
26,224802,444,33,64,466,37,60
30,371597,444,43,64,466,47,52
31,906566,444,33,92,466,41,85
32,776404,444,33,52,466,41,62
36,391425,444,33,70,466,41,66
