grade1,grade2
83,85
81,83
74,87
59,83
63,67
74,66
80,78
73,80
81,97
87,79
87,92
50,69
77,84
76,89
75,80
83,91
86,92
82,91
77,72
85,80
86,92
88,92
40,50
90,71
57,57
90,91
90,85
84,93
81,86
83,67
83,74
78,83
84,82
78,97
80,79
79,92
80,89
68,80
58,61
86,88
65,74
86,85
75,90
70,89
74,67
68,60
78,87
60,54
75,90
58,60
65,80
70,90
61,57
56,77
93,95
63,53
63,87
81,67
82,84
74,82
91,77
79,73
65,62
55,75
95,96
76,83
46,64
75,74
84,87
61,42
61,57
63,67
37,67
83,95
86,90
62,81
90,98
51,60
66,78
70,50
75,57
75,91
80,71
80,56
80,67
60,63
98,87
51,70
82,94
73,92
56,66
