grade1,grade2
86,77
84,85
50,53
78,79
76,83
74,87
50,73
79,82
79,83
79,67
81,66
73,78
81,80
76,89
90,86
89,97
85,79
83,92
77,69
68,54
79,84
83,89
72,80
80,91
83,92
91,91
72,72
89,80
95,92
95,92
82,71
62,57
81,91
79,85
75,85
87,93
84,86
81,67
82,74
83,83
92,82
78,97
85,79
87,92
87,89
83,80
68,61
92,88
83,74
87,85
80,90
81,89
73,67
77,60
86,87
64,54
71,69
76,77
93,90
81,76
56,80
80,90
75,57
46,77
76,77
90,95
56,53
71,87
77,67
79,84
72,82
84,77
68,75
84,83
71,64
84,74
80,87
74,67
73,67
84,95
83,90
75,64
90,96
80,81
64,60
87,78
75,87
72,57
75,91
72,71
65,56
81,60
84,67
67,63
94,87
60,70
86,94
73,92
59,66
