CS349,CS448
74,64
73,65
76,69
71,60
72,79
90,82
73,90
70,58
72,69
76,66
87,62
61,69
67,75
72,75
77,67
70,64
72,67
62,74
61,50
54,53
75,76
64,79
82,73
74,90
66,71
76,78
77,74
67,71
93,94
66,62
72,74
56,79
73,80
76,76
70,50
68,51
61,65
76,81
69,68
60,42
65,58
56,57
85,81
80,86
67,63
57,64
81,89
70,71
64,78
78,62
78,88
67,67
64,77
78,86
69,62
64,77
51,40
84,64
67,73
67,61
60,65
68,70
63,69
67,90
85,70
64,68
58,58
75,66
61,68
65,60
79,80
70,55
80,76
65,60
74,61
72,73
76,67
92,80
62,54
74,64
79,83
77,79
86,77
65,66
67,89
64,94
78,68
