grade1,grade2
87,86
74,66
97,91
73,55
89,62
88,46
88,81
76,80
88,73
83,85
72,67
81,75
76,58
84,76
86,81
98,85
94,73
82,50
94,79
50,57
64,68
90,79
45,60
98,60
80,76
78,57
83,73
88,75
76,64
82,81
93,85
92,76
85,90
94,95
77,64
97,81
31,30
31,62
68,30
68,62
85,61
46,73
50,73
89,66
91,67
86,68
93,81
60,46
60,74
92,86
76,69
94,72
86,89
77,57
89,76
89,85
88,74
95,82
90,74
92,70
91,77
73,78
97,90
86,67
39,56
66,67
83,57
86,71
82,58
85,78
85,78
83,81
92,60
97,98
78,62
80,62
68,58
64,62
85,69
90,76
75,74
87,50
80,56
95,80
86,83
93,69
94,59
82,81
58,60
58,60
84,84
81,81
93,90
93,87
76,72
60,69
81,58
85,53
57,58
88,70
74,62
69,61
81,38
81,64
99,85
79,57
84,75
34,50
86,78
85,82
89,66
62,61
79,79
87,68
94,89
86,79
87,87
72,66
93,70
90,79
62,58
81,76
95,46
95,73
88,68
87,73
95,81
76,58
87,80
92,78
68,71
87,82
93,87
93,76
32,54
84,54
81,65
85,82
96,92
87,76
78,72
86,80
84,73
89,76
88,78
87,83
86,57
96,76
82,78
88,81
82,67
86,79
84,67
94,92
94,93
86,76
93,77
63,70
87,70
85,72
73,64
85,88
44,53
62,53
91,90
73,73
41,46
41,71
76,46
76,71
83,69
80,82
91,80
85,75
70,66
68,76
75,72
93,88
76,63
74,75
91,74
98,87
80,64
83,76
90,76
71,63
36,53
85,53
70,64
93,87
71,68
86,76
57,71
91,77
78,67
81,67
91,87
77,73
64,65
76,77
62,72
79,76
77,46
77,68
43,66
79,66
87,85
86,77
86,67
98,68
76,50
74,53
63,82
89,61
81,55
91,77
39,41
39,53
68,41
68,53
89,65
46,83
81,83
