CS246,CS456
61,53
76,94
82,87
67,71
65,51
82,78
69,82
78,78
66,73
69,73
51,76
90,96
61,50
54,94
67,99
86,86
70,70
57,71
69,57
74,93
78,85
46,50
65,50
82,70
62,74
80,78
82,90
68,60
50,54
70,72
80,82
71,81
67,79
86,83
75,73
92,95
43,79
65,79
83,77
64,64
75,86
80,96
80,80
74,77
80,84
87,79
73,55
62,68
65,73
70,67
43,63
50,63
74,50
83,72
77,82
83,89
61,79
81,85
80,65
73,83
60,50
81,84
77,66
71,75
71,80
76,85
81,61
87,84
69,75
86,82
75,58
70,88
75,59
72,50
82,76
78,84
85,84
69,75
60,73
73,79
75,79
74,61
77,62
67,73
56,50
75,77
74,77
66,92
70,54
79,59
70,63
75,57
68,57
83,89
87,89
82,72
80,34
68,71
87,95
70,79
81,88
70,64
65,57
71,65
73,61
88,98
71,50
67,81
65,78
82,87
77,75
61,45
61,50
73,52
83,87
77,79
84,92
61,62
83,78
61,54
81,79
78,64
75,68
78,83
70,72
69,62
70,75
68,79
89,79
70,52
83,82
71,78
86,91
63,60
71,74
73,60
85,72
62,65
81,92
72,65
80,86
68,78
83,45
83,62
59,77
74,63
69,72
72,37
69,70
70,91
50,77
91,86
76,71
84,83
79,50
59,83
60,81
80,76
80,63
87,71
82,66
56,64
68,59
80,70
80,68
85,86
70,83
62,78
79,68
75,74
78,86
88,81
74,80
60,73
63,78
65,56
71,72
63,67
79,79
82,91
87,81
79,82
71,60
80,85
67,64
73,63
87,80
86,95
55,51
82,77
56,82
71,75
85,95
73,82
75,77
76,97
80,88
59,84
68,64
73,69
66,67
81,93
71,64
50,66
68,66
69,82
64,76
52,52
81,83
78,76
90,61
81,67
37,62
73,62
91,85
60,50
72,52
73,66
72,82
74,81
64,69
74,74
62,64
78,77
73,70
71,88
77,67
81,80
73,56
72,80
72,81
87,94
88,75
81,70
70,72
82,60
83,75
79,87
83,89
72,68
63,64
70,59
70,72
76,74
83,90
68,75
70,67
60,74
76,73
66,70
58,54
79,73
87,87
92,95
91,81
83,89
80,94
74,64
72,62
75,53
77,81
46,85
72,85
72,51
79,80
66,80
52,56
50,67
79,79
77,82
55,77
75,70
58,74
86,87
50,24
67,50
83,71
80,58
64,82
60,62
95,85
87,74
80,50
52,57
75,64
69,61
78,86
70,80
70,72
69,80
85,62
91,77
72,73
69,74
73,68
70,52
77,68
63,50
66,72
91,89
70,73
65,59
81,58
80,72
77,79
81,78
79,41
79,67
86,94
