grade1,grade2
75,94
78,90
67,72
82,75
87,80
87,88
36,63
62,63
94,86
79,50
69,72
87,91
69,66
73,81
68,87
93,97
77,74
82,75
84,90
60,74
80,71
70,79
82,80
68,57
55,72
81,80
70,55
64,58
76,87
83,83
65,68
72,60
42,54
66,54
72,67
45,58
86,72
77,70
63,77
79,93
78,71
75,84
69,67
41,70
82,82
70,69
35,70
89,89
73,76
67,75
83,79
88,87
80,71
88,81
72,78
62,63
67,78
78,89
66,85
63,57
84,78
61,78
75,79
74,64
61,79
94,92
70,55
77,77
87,66
78,67
66,72
75,80
60,54
66,73
72,76
73,60
69,53
38,68
59,68
80,85
91,91
69,89
59,92
79,75
77,92
82,88
77,83
63,52
70,84
83,88
73,67
86,81
69,76
69,80
75,78
66,73
57,62
79,73
50,71
79,77
59,40
82,79
82,78
50,67
69,76
71,67
86,89
86,76
84,77
74,69
79,59
72,69
67,77
79,85
88,90
81,75
61,73
89,84
71,75
84,87
70,76
82,79
78,84
83,75
80,81
77,90
71,78
83,85
79,65
79,81
72,86
51,62
62,67
67,55
85,94
73,50
80,87
81,74
62,68
64,60
60,61
68,67
70,64
51,81
71,76
68,71
78,76
77,79
91,80
80,82
91,95
84,81
65,50
87,79
69,82
62,74
78,78
67,64
50,67
70,64
40,78
70,78
83,79
73,68
58,81
69,78
59,77
51,87
50,75
60,87
81,87
75,71
84,87
76,82
75,76
89,88
88,78
90,87
73,79
81,67
77,82
81,90
66,78
72,76
74,84
76,86
45,56
80,74
87,94
64,73
91,96
60,65
84,92
65,86
79,80
88,82
67,68
90,87
75,80
75,74
75,76
60,53
58,66
78,79
56,66
52,73
70,68
74,88
74,77
80,66
62,74
63,77
78,85
61,52
68,67
63,79
62,55
61,74
91,80
79,79
84,82
55,65
79,77
71,72
88,83
72,90
67,81
78,70
69,73
69,79
87,72
77,91
71,81
86,82
71,74
90,90
50,67
61,74
71,72
81,71
79,73
78,82
70,64
72,80
75,76
86,80
76,79
72,76
74,75
75,88
73,54
38,78
75,78
71,80
73,75
78,76
50,80
86,84
68,85
77,71
92,94
72,66
66,76
86,96
73,72
82,84
93,92
69,79
87,93
80,64
57,77
85,88
71,80
74,60
77,68
63,67
79,84
86,83
74,54
86,90
88,82
70,83
77,68
68,61
79,66
76,83
78,91
71,59
67,43
64,58
63,69
87,85
85,82
71,75
77,66
68,80
82,83
91,95
69,77
82,77
69,72
75,86
74,83
68,88
60,82
54,84
69,88
65,5
91,92
73,61
55,66
53,68
69,82
68,68
65,64
79,76
65,62
71,79
72,77
87,88
77,83
73,86
86,74
64,79
87,95
88,85
77,71
78,85
69,50
84,81
83,82
78,73
83,79
73,78
38,77
69,77
65,79
61,84
79,86
76,53
58,55
59,81
81,78
62,75
66,72
66,83
73,89
71,79
89,79
90,78
84,84
83,90
90,89
88,76
85,74
57,75
92,95
68,58
75,50
58,73
53,58
52,71
70,73
87,95
87,76
88,86
76,76
73,77
77,55
89,79
83,88
81,71
80,91
62,67
44,69
76,69
80,79
83,89
72,64
87,89
69,56
79,88
78,69
79,96
71,76
71,68
82,76
69,62
87,99
72,78
81,80
80,73
84,86
86,83
69,76
68,89
65,70
46,89
80,90
87,65
78,76
71,69
81,89
66,81
70,56
82,88
88,83
75,76
84,78
71,68
80,87
51,64
78,79
59,75
79,66
