grade1,grade2
71,65
79,73
67,81
68,82
66,45
65,63
76,66
76,63
76,72
91,75
51,52
75,77
92,84
78,86
50,76
76,60
63,67
66,77
76,61
93,62
86,85
78,74
90,80
72,73
83,73
50,68
79,68
84,90
82,64
85,67
72,70
52,74
80,70
95,92
68,87
93,74
89,73
89,73
68,53
58,66
63,58
81,77
69,55
60,71
74,64
94,99
69,68
83,72
92,87
86,65
68,67
67,68
85,72
77,66
61,72
100,91
93,70
60,70
69,57
52,85
74,63
92,88
86,76
56,87
82,80
68,92
61,69
88,77
76,73
73,62
89,69
85,72
60,83
81,50
69,61
87,84
65,68
74,71
88,71
91,81
92,86
69,69
88,89
92,79
76,67
93,88
73,50
79,37
74,85
68,86
86,73
95,74
94,95
70,65
62,72
72,87
64,72
63,50
76,78
51,43
88,86
67,75
60,65
71,67
66,43
96,84
64,55
88,90
76,81
50,58
67,63
65,43
80,45
89,73
62,79
80,78
77,54
81,87
60,83
91,76
100,97
99,86
82,81
58,80
72,65
90,78
68,57
80,53
82,63
87,81
80,100
74,58
98,84
71,71
76,65
60,80
100,70
66,83
70,79
72,83
63,66
84,74
55,92
83,84
81,74
90,75
50,64
74,70
88,91
83,85
66,55
87,97
68,70
61,30
61,30
98,92
72,63
93,70
54,84
90,86
55,72
59,81
59,51
84,81
86,88
70,53
70,86
67,77
63,83
77,82
93,26
93,62
89,87
69,81
78,60
66,59
75,73
79,81
56,93
100,93
62,81
100,72
81,72
83,95
85,81
61,80
52,53
70,61
66,51
77,60
87,87
58,91
92,87
52,50
78,78
72,71
96,80
55,90
72,44
72,57
76,89
80,72
85,71
72,90
50,45
69,39
78,64
92,72
76,66
89,86
64,83
93,80
64,59
64,68
65,74
52,65
61,64
56,72
65,74
84,93
71,71
83,54
85,56
74,83
95,91
87,54
76,78
65,67
86,76
97,99
75,68
99,95
62,68
61,85
54,71
66,57
64,78
61,93
88,84
88,80
81,84
86,72
68,82
60,73
67,70
84,65
80,64
75,76
55,64
91,82
92,98
76,89
50,84
81,69
82,71
89,83
84,56
60,54
75,62
87,77
68,63
80,91
96,85
68,90
68,50
68,67
88,90
