,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
1,266156,454,37,68,442,43,72
3,399262,454,33,77,442,43,79
5,794306,454,31,70,442,43,51
7,666823,454,37,66,442,43,66
8,275464,454,41,58,442,43,70
11,939762,454,19,68,442,21,78
14,818566,454,31,83,442,33,81
15,425378,454,31,85,442,33,58
16,950086,454,27,79,442,33,72
20,958197,454,37,73,442,43,93
21,305232,454,21,84,442,23,78
24,575590,454,29,81,442,31,89
26,973827,454,41,82,442,43,65
28,189073,454,37,77,442,43,62
30,192645,454,25,85,442,31,72
31,586994,454,21,75,442,33,68
33,195103,454,15,81,442,21,80
34,589976,454,37,88,442,43,82
36,859678,454,37,90,442,43,94
37,204747,454,41,74,442,43,75
42,214339,454,29,74,442,31,64
43,348993,454,37,77,442,43,75
44,349725,454,25,57,442,27,38
47,353699,454,37,87,442,43,80
48,355480,454,41,75,442,43,92
49,882074,454,31,62,442,33,75
51,755798,454,27,90,442,33,74
54,366501,454,29,77,442,31,84
55,628979,454,31,71,442,33,62
56,498827,454,37,78,442,43,70
57,236947,454,37,77,442,43,80
58,237098,454,21,77,442,23,71
59,499277,454,37,65,442,43,62
60,894931,454,27,79,442,33,68
61,764612,454,29,88,442,31,85
63,909032,454,31,59,442,33,62
