grade1,grade2
61,58
67,72
79,83
77,75
79,67
62,67
64,54
72,60
46,75
78,78
59,71
79,51
78,59
51,70
78,77
50,61
77,71
70,55
83,84
85,71
86,65
86,64
67,62
59,58
66,64
73,64
78,75
50,66
64,52
58,63
43,50
72,60
70,72
72,65
76,80
52,71
69,68
88,56
77,82
94,90
76,71
67,50
68,73
74,56
64,52
85,78
70,64
68,64
81,82
64,62
62,58
87,78
81,70
62,63
69,50
75,70
63,40
63,63
78,52
82,74
68,73
91,90
68,56
70,77
66,58
50,33
50,66
60,77
91,63
68,65
44,56
70,56
78,67
73,67
63,67
70,69
63,69
44,61
82,75
91,85
76,83
72,61
74,76
59,68
73,64
64,57
62,50
60,73
81,73
61,72
77,62
83,91
85,89
83,75
