grade1,grade2
39,51
50,51
76,60
78,83
76,82
87,81
80,77
87,91
93,97
85,100
85,84
68,78
81,97
76,88
77,72
73,70
64,80
69,88
84,85
64,74
72,61
70,62
78,73
80,72
73,84
70,80
79,84
80,71
57,87
57,75
79,85
65,80
68,84
80,97
83,78
70,81
72,72
78,75
76,75
72,75
83,77
82,50
68,76
63,59
88,94
85,74
74,79
60,83
87,84
84,86
84,58
90,91
79,80
82,100
80,92
71,79
65,81
77,75
63,79
68,50
84,92
74,59
65,75
65,83
86,88
61,54
81,83
80,77
84,100
67,85
82,83
68,61
84,79
64,80
74,68
67,93
78,69
68,65
78,88
83,67
84,67
87,84
77,77
87,81
87,88
77,71
59,80
77,85
75,80
82,89
89,100
71,81
88,85
70,86
82,66
