,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,394640,370,17,82,462,41,78
1,263986,370,17,96,462,21,92
2,788540,370,7,96,462,21,100
4,397034,370,13,78,462,21,83
5,398071,370,13,65,462,21,58
6,136858,370,21,80,462,31,88
7,794432,370,13,69,462,31,55
8,139773,370,21,86,462,41,97
10,271379,370,27,66,462,41,72
12,403305,370,7,58,462,21,52
13,403610,370,13,88,462,21,52
14,272678,370,27,37,462,41,51
15,272678,370,33,52,462,41,51
16,273575,370,17,90,462,41,85
18,143030,370,37,82,462,41,38
19,143030,370,37,82,462,51,44
20,536307,370,21,81,462,31,91
21,932347,370,23,75,462,31,76
22,670549,370,15,91,462,29,73
23,409786,370,13,58,462,21,58
24,410195,370,3,97,462,11,85
25,936571,370,9,70,462,29,59
26,414313,370,9,94,462,29,100
27,814702,370,11,60,462,31,83
30,819070,370,23,55,462,31,62
31,297917,370,27,95,462,41,95
32,954006,370,11,80,462,31,77
33,563252,370,23,60,462,41,97
34,301520,370,1,87,462,21,76
35,170690,370,7,94,462,21,100
37,303880,370,7,88,462,21,71
38,697577,370,23,92,462,31,95
39,568698,370,25,86,462,39,84
40,437785,370,27,90,462,41,82
42,178264,370,21,75,462,41,71
44,702855,370,27,87,462,41,71
45,180024,370,27,79,462,41,92
46,967473,370,13,77,462,31,88
47,972337,370,27,88,462,41,76
48,186283,370,9,91,462,29,94
49,318925,370,13,84,462,21,89
50,189292,370,13,71,462,21,57
51,845389,370,15,90,462,19,66
52,584199,370,21,64,462,41,71
54,586709,370,21,96,462,41,99
55,849641,370,27,83,462,41,94
57,853309,370,9,72,462,19,53
58,461072,370,17,82,462,31,79
59,330264,370,7,82,462,21,53
60,463651,370,33,87,462,41,94
61,725975,370,21,91,462,29,96
62,204078,370,21,78,462,31,96
63,598481,370,27,52,462,41,63
64,599298,370,27,82,462,41,78
65,206528,370,17,83,462,31,100
66,208770,370,7,91,462,31,73
67,733903,370,1,70,462,19,52
68,210747,370,27,83,462,41,77
69,342945,370,7,84,462,21,84
70,479916,370,17,86,462,31,64
71,481224,370,21,64,462,41,11
72,744019,370,21,87,462,41,83
74,352137,370,15,64,462,29,84
75,483364,370,21,43,462,31,79
77,746859,370,11,63,462,21,52
79,223825,370,21,80,462,31,100
80,487313,370,23,80,462,31,70
81,749621,370,7,77,462,21,69
83,489094,370,13,87,462,21,79
84,620507,370,33,59,462,41,55
86,360593,370,23,77,462,31,68
87,230640,370,7,88,462,21,56
89,755336,370,27,73,462,41,71
90,756232,370,17,90,462,21,78
91,364162,370,1,83,462,29,73
92,626370,370,23,80,462,31,96
93,758715,370,13,70,462,21,52
94,104655,370,17,96,462,41,87
96,636160,370,33,88,462,41,89
97,374460,370,9,93,462,29,100
98,505852,370,31,86,462,41,58
99,508306,370,11,70,462,21,52
100,115142,370,13,88,462,21,58
101,774139,370,15,80,462,29,55
105,649426,370,21,68,462,29,72
106,781087,370,1,75,462,19,79
108,782623,370,15,76,462,19,64
109,131062,370,7,46,462,31,52
110,131062,370,21,58,462,31,52
