CS370,CS342
85,85
63,77
51,62
64,51
68,76
66,69
83,87
78,73
77,82
58,69
94,66
74,63
66,82
72,70
82,64
68,57
84,63
74,83
58,53
78,65
69,42
69,66
79,78
66,69
66,65
90,82
65,67
85,81
70,80
97,82
70,62
41,61
66,61
85,78
75,78
80,72
70,38
70,59
71,64
74,70
84,82
70,67
65,76
60,81
82,88
43,72
64,53
90,73
91,69
71,75
72,69
56,55
84,86
75,77
72,64
86,79
67,62
89,84
75,63
87,80
71,77
90,85
86,87
68,68
75,82
72,51
82,72
50,60
81,82
83,62
86,80
84,87
70,69
71,40
71,70
70,59
80,69
85,68
63,76
65,23
65,20
77,65
82,45
70,72
75,78
73,81
55,54
65,52
90,80
90,82
92,82
70,62
72,62
60,76
87,87
73,71
73,50
64,61
80,78
94,72
74,75
78,70
80,77
69,80
91,77
70,45
70,65
90,86
79,73
80,77
84,85
68,80
51,71
88,86
83,77
39,50
96,86
79,77
68,75
86,70
74,65
86,85
63,43
63,32
77,82
76,65
81,72
77,72
73,80
77,75
77,55
60,35
60,69
81,87
60,68
78,58
65,65
88,72
78,87
78,73
66,64
72,84
70,69
83,92
71,84
50,69
71,70
65,58
72,62
77,66
82,89
92,90
68,82
69,51
93,86
73,52
87,86
69,57
81,84
91,89
70,62
75,44
75,76
71,58
96,85
63,63
45,78
80,78
80,53
91,91
70,74
74,70
44,72
76,80
79,84
75,68
74,42
74,45
74,85
29,60
76,71
62,66
73,77
76,46
96,81
82,82
88,84
46,79
