grade1,grade2
87,72
74,66
97,99
89,65
76,76
88,78
83,88
72,81
81,65
76,68
84,76
86,60
98,67
94,64
82,59
94,77
64,60
90,61
80,50
83,71
88,80
76,73
82,83
93,69
92,95
85,86
94,83
77,57
97,75
85,56
46,71
50,71
89,72
91,78
86,53
93,82
92,86
76,51
94,79
86,64
77,56
89,76
89,95
88,50
95,70
90,74
92,63
91,66
73,84
97,88
86,67
83,72
86,61
85,58
83,74
92,52
97,95
78,63
80,71
68,68
64,57
85,67
90,59
75,71
87,51
80,64
95,71
86,67
93,54
94,60
82,78
58,60
84,82
81,72
93,74
93,69
76,67
60,54
81,56
88,69
74,65
69,53
81,80
99,61
79,62
84,52
86,63
85,58
89,74
79,65
87,67
94,90
86,82
87,86
72,65
93,16
90,73
81,62
95,55
88,69
87,69
95,53
76,58
87,62
92,60
68,51
87,42
93,80
93,64
81,59
85,70
96,85
87,70
78,58
86,71
84,55
89,78
88,67
87,60
86,38
96,65
82,58
88,64
86,50
94,61
94,88
86,52
93,81
63,71
87,79
85,73
73,65
85,93
44,67
62,67
91,85
73,69
83,62
80,64
91,66
85,74
70,61
68,50
75,61
93,37
93,79
76,66
74,56
91,50
98,77
80,54
83,80
71,55
36,69
85,69
70,77
93,65
86,90
91,38
78,70
81,60
91,68
77,66
64,66
76,67
62,59
79,43
79,69
77,59
43,58
79,58
87,56
86,57
86,68
98,51
74,59
63,50
89,65
81,56
91,71
89,38
89,51
46,32
81,32
