,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
1,524634,488,41,73,454,43,87
15,924461,488,37,69,454,43,73
16,793475,488,27,77,454,33,60
19,532023,488,25,77,454,29,68
20,663311,488,37,80,454,43,68
22,925909,488,17,84,454,21,65
23,794942,488,21,85,454,23,76
28,664915,488,13,78,454,17,79
30,403160,488,33,77,454,41,50
32,928186,488,27,79,454,33,80
34,928493,488,33,73,454,41,76
39,929778,488,37,90,454,43,86
44,406619,488,43,76,454,47,64
45,538191,488,41,77,454,43,75
49,801399,488,29,71,454,35,83
50,801457,488,53,65,454,67,73
52,932939,488,27,51,454,33,50
53,146581,488,27,87,454,33,91
54,539975,488,23,82,454,27,85
55,409608,488,31,87,454,33,61
57,410216,488,21,71,454,23,68
60,674212,488,23,55,454,27,75
64,675371,488,29,64,454,31,62
65,544834,488,25,68,454,31,75
67,938497,488,27,57,454,33,62
69,939762,488,11,87,454,19,68
70,939882,488,37,81,454,43,86
71,808900,488,33,87,454,43,81
72,285019,488,27,84,454,33,85
75,549481,488,33,84,454,41,77
83,552084,488,17,63,454,31,73
85,683941,488,37,70,454,43,65
89,161887,488,37,88,454,43,75
93,556331,488,21,64,454,29,75
99,164440,488,31,70,454,37,68
101,296334,488,37,62,454,51,70
103,558618,488,33,84,454,41,57
106,167249,488,31,86,454,43,78
109,692363,488,33,83,454,47,72
112,693742,488,21,74,454,23,81
113,170256,488,17,71,454,27,79
115,304578,488,27,81,454,33,80
118,830000,488,27,74,454,33,74
123,569944,488,45,37,454,49,67
124,177303,488,27,83,454,33,78
129,180024,488,33,77,454,47,73
133,181332,488,41,62,454,43,71
139,577553,488,31,78,454,43,75
144,711314,488,37,84,454,43,97
145,449201,488,27,84,454,31,73
147,842889,488,37,55,454,43,60
151,975355,488,37,77,454,51,73
152,451429,488,29,45,454,31,62
156,191192,488,27,83,454,33,82
160,192279,488,31,75,454,35,74
164,324856,488,37,80,454,47,74
165,456290,488,21,45,454,33,63
170,719326,488,37,57,454,43,60
176,723294,488,27,86,454,33,66
178,854990,488,29,84,454,39,62
179,199636,488,21,92,454,29,83
181,725587,488,27,83,454,33,71
185,464999,488,29,74,454,31,82
187,465896,488,21,66,454,27,66
191,861511,488,21,92,454,27,86
193,861718,488,15,84,454,21,77
194,468600,488,21,70,454,25,59
195,337955,488,21,69,454,33,75
200,470978,488,17,70,454,21,77
202,865304,488,23,83,454,33,95
204,603374,488,43,81,454,47,79
207,342216,488,29,79,454,31,78
210,998904,488,27,80,454,33,66
211,475295,488,31,72,454,33,61
212,738198,488,41,81,454,43,67
214,609737,488,37,76,454,47,79
215,741351,488,37,77,454,43,81
216,611330,488,37,72,454,43,70
218,219195,488,23,64,454,37,78
220,220720,488,41,93,454,47,93
221,484692,488,29,72,454,31,77
230,489068,488,33,87,454,43,76
232,882605,488,21,70,454,23,78
238,229325,488,33,78,454,43,75
240,231057,488,35,51,454,41,56
241,886834,488,37,44,454,43,67
243,231534,488,41,89,454,43,85
245,364162,488,21,72,454,29,85
247,628260,488,31,64,454,33,60
255,236947,488,31,64,454,37,77
256,237098,488,17,78,454,21,77
264,765735,488,47,56,454,53,78
266,242667,488,29,70,454,31,66
267,112291,488,27,69,454,33,70
268,506740,488,27,51,454,33,81
274,640792,488,21,76,454,23,72
277,511103,488,21,63,454,29,72
279,118092,488,27,93,454,41,78
283,775823,488,43,82,454,47,84
284,251978,488,37,70,454,43,85
285,121072,488,17,93,454,23,88
286,777142,488,23,64,454,31,79
289,254739,488,21,64,454,23,73
293,648672,488,41,82,454,43,84
295,387250,488,23,82,454,27,88
299,912948,488,7,75,454,21,84
300,126560,488,29,56,454,31,50
303,521525,488,31,62,454,37,71
305,391015,488,31,63,454,37,85
307,523019,488,23,50,454,27,57
309,785223,488,13,79,454,23,79
312,261605,488,27,90,454,43,77
314,131062,488,27,75,454,31,74
