CS240,CS348
64,45
64,46
64,60
82,95
73,67
82,82
72,82
64,69
68,73
97,94
67,80
85,93
50,45
61,45
60,73
82,99
63,45
63,76
52,68
62,68
82,83
57,73
76,73
95,82
87,86
73,76
63,81
70,45
77,80
61,70
85,76
50,24
50,68
67,62
59,54
54,69
84,90
76,77
51,51
82,89
54,66
56,58
66,60
59,56
59,60
62,72
80,66
84,74
65,71
81,84
61,71
76,80
76,77
74,78
62,68
74,66
76,85
62,65
55,74
71,74
75,76
76,87
84,88
57,61
79,77
84,93
62,70
70,84
65,66
57,60
85,85
43,55
52,55
65,79
80,66
73,79
74,73
70,55
72,67
62,84
76,95
85,85
65,62
72,79
74,78
69,83
82,63
60,45
70,77
75,44
82,76
68,60
86,83
79,83
75,78
69,64
90,89
61,85
60,59
54,68
80,84
75,90
79,62
85,72
73,93
81,66
63,68
54,72
63,83
59,66
78,69
56,66
71,74
75,85
73,87
74,84
66,68
51,67
50,44
50,82
50,44
50,82
82,88
77,91
79,91
54,67
45,72
68,72
60,79
52,82
94,100
91,90
62,55
62,64
75,66
43,64
65,64
86,75
55,45
55,91
60,59
76,80
64,75
80,67
39,74
73,74
71,85
68,71
64,71
69,75
46,78
65,78
55,80
61,70
83,87
91,50
51,83
63,90
69,65
67,67
83,87
98,89
73,66
40,92
82,92
68,84
60,53
82,83
93,94
69,76
62,62
84,79
63,77
56,45
56,74
88,85
67,59
69,76
85,92
68,45
77,62
61,42
54,50
72,98
78,88
79,64
75,68
75,45
75,83
90,95
75,83
85,71
66,61
70,66
92,91
87,71
79,82
90,87
68,64
71,75
80,82
85,86
77,93
88,90
76,87
83,79
85,100
74,80
67,66
81,75
90,76
72,90
90,89
69,92
62,82
64,67
86,81
61,75
82,68
68,74
66,45
93,84
69,76
57,72
59,81
93,100
71,72
66,81
33,57
65,57
68,81
53,75
91,95
73,89
79,80
67,35
67,50
83,86
57,56
81,81
77,80
81,78
86,88
70,76
77,91
87,81
73,59
72,73
83,57
73,71
57,67
70,73
63,65
74,74
72,73
93,78
81,73
86,85
61,73
79,85
61,67
64,72
75,77
91,72
77,68
69,73
80,63
83,84
65,84
68,78
85,91
80,95
91,54
70,93
50,67
63,62
91,99
71,89
51,65
60,50
36,69
70,69
89,83
62,84
53,54
79,75
82,89
62,75
69,64
70,68
81,82
65,62
46,70
67,70
34,79
73,79
81,74
52,84
71,71
68,74
75,78
62,53
73,76
65,71
80,96
79,73
64,84
76,68
69,84
86,85
62,73
85,78
91,84
83,84
67,75
53,71
81,82
45,66
50,66
93,100
61,69
86,91
80,92
75,76
72,72
70,77
68,65
58,87
73,79
64,100
84,70
82,81
62,45
74,88
71,83
62,65
71,86
80,89
53,60
56,63
76,84
63,80
55,70
64,94
64,70
50,75
72,75
84,86
68,90
81,71
81,76
82,81
76,62
60,72
68,72
53,62
86,94
64,88
76,87
87,57
74,82
75,83
51,62
64,60
73,52
67,89
63,63
80,88
64,67
87,82
75,83
63,83
86,86
62,70
53,65
78,55
67,45
67,78
80,77
70,79
77,80
66,63
75,63
66,81
58,45
58,72
74,73
68,76
51,58
64,77
72,72
84,81
62,68
86,82
66,60
81,89
71,82
50,66
77,72
83,64
75,90
72,58
83,82
54,74
57,80
62,78
58,61
93,91
65,75
69,77
57,54
84,85
75,89
52,66
54,84
78,82
66,63
82,96
62,86
72,72
85,84
86,88
60,69
51,69
60,70
83,73
88,88
67,81
64,68
82,93
73,78
80,73
70,76
61,59
61,65
78,94
79,74
56,69
56,59
77,77
64,61
61,80
80,77
62,74
74,70
70,86
63,74
77,73
73,92
53,74
68,77
74,93
82,79
65,72
77,85
68,70
70,80
55,65
81,92
88,87
59,45
69,84
70,91
83,78
81,84
71,69
50,63
55,43
55,53
64,75
60,66
84,92
57,78
74,60
58,68
87,74
78,91
63,70
69,73
65,71
77,68
81,80
84,89
95,91
75,77
89,85
90,100
67,84
70,62
89,70
100,91
86,91
64,64
60,74
70,45
61,78
60,76
79,71
94,95
62,90
60,76
67,80
68,55
73,81
62,71
76,64
95,89
56,75
52,76
54,69
71,54
73,73
57,69
75,82
67,77
90,84
61,70
67,78
67,82
52,76
59,80
93,99
65,45
65,68
66,65
80,80
82,93
65,56
78,83
88,67
66,66
59,86
75,92
79,87
58,81
62,45
62,75
84,73
50,72
62,50
67,71
98,95
70,71
76,80
65,79
75,75
71,84
79,82
55,86
43,74
62,74
82,88
73,78
78,76
64,59
61,76
89,89
65,64
67,82
54,43
54,64
81,86
69,75
63,65
69,80
67,81
63,63
70,77
76,78
65,76
86,78
55,66
72,81
62,57
67,79
64,63
51,71
71,53
58,78
80,70
70,79
62,83
73,86
54,88
79,52
80,76
63,79
60,68
69,75
66,85
76,75
64,64
71,87
67,81
90,74
80,67
79,96
64,71
59,55
72,81
71,71
67,69
62,82
79,77
81,79
66,70
78,83
41,82
71,82
83,88
60,69
66,76
62,75
52,69
62,59
85,88
61,63
56,73
65,64
57,67
53,80
68,57
72,87
74,69
59,64
69,59
72,89
61,74
50,74
80,85
73,72
65,89
69,88
67,76
75,100
70,70
66,56
43,87
66,87
71,85
64,62
65,61
63,84
79,68
82,83
81,88
53,67
35,65
58,65
46,39
69,39
75,82
68,69
57,45
57,72
86,85
63,63
77,72
79,85
73,69
69,61
87,88
62,75
60,86
73,84
83,88
56,61
60,60
71,78
78,66
74,86
65,52
77,79
65,83
97,81
81,67
76,71
77,69
74,80
63,60
84,55
56,58
87,100
54,79
64,80
79,73
65,75
70,56
72,93
69,79
68,71
71,90
69,87
60,59
83,68
81,90
81,76
67,74
66,68
99,100
56,73
73,45
73,78
58,63
78,77
60,77
83,91
84,85
62,45
60,69
51,63
63,63
68,62
71,82
71,82
66,81
68,67
78,71
65,66
76,75
72,65
87,71
66,78
83,90
70,76
72,64
68,67
82,71
61,61
62,76
73,71
51,51
76,91
66,77
66,89
72,70
87,92
83,69
85,70
83,78
79,90
62,72
83,84
73,72
73,63
74,64
81,76
66,73
58,73
72,94
89,83
63,74
72,71
86,79
52,71
54,68
88,84
70,68
70,82
84,83
83,93
82,88
72,85
67,64
77,79
80,77
82,69
55,92
64,78
76,78
67,68
63,63
69,76
80,86
57,58
70,57
65,58
66,74
89,88
72,72
91,90
68,66
68,80
64,68
55,66
82,85
82,86
76,74
67,78
80,69
69,74
80,76
58,63
80,76
65,70
51,65
69,67
54,71
50,68
62,71
52,72
69,52
93,83
83,87
75,85
75,81
75,81
76,65
85,79
55,69
79,52
65,65
50,76
71,50
68,65
82,80
46,67
68,67
60,70
51,26
72,80
56,84
74,83
75,78
57,72
76,86
68,78
52,78
75,84
74,90
65,85
83,80
93,98
50,59
66,63
80,82
74,85
84,86
62,80
73,80
65,50
50,61
