grade1,grade2
75,90
92,96
69,62
91,96
79,89
74,77
77,66
53,70
71,60
81,78
66,60
76,75
68,90
86,79
88,75
93,96
77,63
76,67
82,84
56,81
84,80
85,82
88,87
70,72
68,80
55,78
81,76
51,80
33,67
71,73
72,61
76,80
74,75
88,86
69,45
69,70
55,37
55,52
70,80
74,72
72,78
45,65
86,71
77,72
79,84
41,70
35,78
73,76
88,82
58,66
72,58
69,66
84,85
70,66
52,53
75,76
70,69
63,63
65,71
65,66
59,62
66,53
66,80
75,71
83,67
60,71
69,64
80,87
91,90
69,87
79,89
77,73
78,47
78,83
86,79
72,84
83,87
66,75
57,40
57,68
79,90
79,66
59,52
82,88
86,88
73,77
76,84
72,68
88,92
66,63
70,69
70,70
82,82
79,73
78,78
76,79
75,69
72,94
71,87
85,89
83,76
79,62
75,55
60,84
51,33
51,66
73,57
66,79
80,80
61,50
87,88
64,82
68,72
64,67
71,84
68,71
77,71
91,93
65,51
67,65
80,66
80,82
91,77
50,57
84,83
65,60
78,75
65,62
84,91
73,39
73,66
58,58
70,70
86,78
50,54
84,87
88,90
77,74
66,74
76,75
80,82
77,71
79,80
64,54
80,79
79,90
84,86
79,87
88,93
67,76
71,82
90,77
72,62
88,91
75,59
70,70
58,45
58,64
84,81
70,69
57,70
65,68
74,90
79,68
74,70
61,64
68,68
63,82
61,74
91,81
71,77
79,82
71,72
80,80
72,80
89,70
67,76
66,73
77,69
86,88
71,78
90,91
76,72
81,80
73,74
86,83
76,79
64,68
72,73
74,83
73,44
73,77
38,70
75,70
87,87
65,67
50,74
86,83
68,77
80,77
92,93
63,72
69,59
87,86
80,70
57,71
65,53
58,55
71,68
74,71
90,96
74,72
77,73
63,70
79,80
74,85
84,86
68,75
84,83
79,76
76,86
81,73
78,71
71,70
67,64
63,76
73,76
81,77
88,92
91,86
57,65
54,72
69,73
74,66
68,75
60,85
65,31
65,70
79,84
91,96
81,61
81,74
76,81
80,78
64,77
70,78
79,77
77,81
86,80
83,73
79,82
87,70
83,76
87,71
73,72
65,51
61,60
66,80
67,69
76,75
81,73
86,83
84,68
70,88
77,70
85,68
77,84
58,68
82,94
70,71
87,92
60,71
73,81
87,75
76,67
73,70
63,87
83,85
87,90
69,73
80,75
83,81
77,80
87,85
69,72
79,92
78,72
85,92
73,75
71,70
56,42
87,98
86,88
81,76
64,50
69,75
84,65
50,68
65,82
80,96
43,72
65,76
66,66
88,69
45,45
45,69
60,69
71,69
54,61
51,56
70,79
82,80
59,70
77,96
79,58
