grade1,grade2
82,94
72,72
85,84
82,80
80,55
79,87
76,68
73,71
71,73
72,70
74,64
61,57
82,86
53,69
90,91
50,56
85,91
71,69
70,38
70,58
63,59
75,74
67,72
82,92
76,56
51,98
74,83
63,56
67,79
85,84
82,91
73,82
56,62
63,65
62,70
84,88
86,82
68,69
76,74
67,82
72,55
76,80
73,86
67,72
76,66
74,74
80,66
64,70
70,66
75,100
79,78
61,71
76,73
85,92
70,73
67,77
83,85
63,69
73,63
99,96
69,76
50,64
71,82
50,50
96,85
81,87
76,82
67,75
89,97
60,67
59,83
67,61
70,88
70,59
54,84
66,90
69,73
64,70
56,63
82,73
73,73
68,50
62,59
60,75
56,75
69,80
77,85
62,65
77,71
81,86
59,66
59,67
59,65
67,77
73,70
87,91
62,59
89,88
66,81
80,74
78,81
84,69
75,74
67,58
69,66
58,57
63,81
61,75
75,61
50,40
50,65
72,83
70,57
61,85
61,51
52,63
76,66
63,63
74,63
64,60
73,89
69,75
56,57
64,68
60,64
58,58
59,72
62,50
82,86
71,59
75,66
86,85
63,88
75,86
84,80
67,53
70,69
57,56
88,89
66,66
74,84
79,72
53,53
62,65
88,91
68,70
62,72
78,93
71,53
65,72
91,96
88,91
57,58
70,58
83,76
40,61
62,61
86,84
89,79
71,74
88,86
77,58
64,75
66,51
70,75
76,87
78,81
72,51
66,57
79,81
59,66
92,89
85,68
80,76
80,81
60,63
66,69
75,71
74,85
68,66
68,56
91,91
82,73
70,62
76,72
75,85
56,78
75,76
67,50
77,89
68,50
57,64
65,69
55,69
50,53
74,76
75,50
54,52
62,83
61,91
86,93
90,85
70,57
57,74
46,30
46,81
61,81
79,96
71,54
94,87
63,63
65,65
73,74
60,55
76,92
54,54
76,76
66,55
81,74
75,86
60,63
83,87
79,54
58,67
63,77
73,70
63,68
73,78
73,77
75,83
90,95
75,55
59,60
69,76
57,68
70,68
65,52
76,82
72,79
84,74
68,87
73,85
77,66
93,85
68,55
75,69
81,81
65,65
69,68
55,56
67,78
62,78
67,87
72,72
63,58
46,75
68,75
73,75
46,64
80,64
61,74
74,84
62,64
72,66
69,78
51,65
68,69
91,95
77,79
82,68
70,72
79,81
65,73
54,55
66,75
60,63
75,69
75,91
59,75
62,59
72,68
81,88
60,58
94,98
67,66
78,82
