,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131188,133,1,65,245,21,60
1,131252,133,1,96,245,13,71
2,524634,133,1,77,245,21,79
3,918408,133,1,78,245,13,53
4,787766,133,1,90,245,7,77
5,656717,133,1,67,245,21,69
6,526102,133,1,86,245,17,68
7,788547,133,3,81,245,17,76
8,526806,133,1,92,245,21,68
9,264746,133,1,85,245,21,90
10,920196,133,1,76,245,27,57
11,264967,133,1,64,245,21,54
12,264967,133,1,64,245,33,68
13,134110,133,1,93,245,17,88
14,920646,133,1,99,245,17,92
15,396481,133,1,88,245,17,80
16,789824,133,1,84,245,19,84
17,528297,133,1,87,245,21,72
18,266249,133,1,90,245,17,76
19,398060,133,1,91,245,21,61
20,660594,133,1,85,245,13,71
21,398848,133,1,82,245,21,40
22,398848,133,1,82,245,27,40
23,398848,133,1,82,245,33,50
24,792065,133,1,82,245,23,78
25,530055,133,1,92,245,21,67
26,923384,133,1,98,245,17,87
27,661296,133,1,86,245,13,27
28,661296,133,1,86,245,23,40
29,923620,133,1,73,245,17,20
30,923620,133,1,73,245,23,56
31,793596,133,1,84,245,17,81
32,138275,133,1,66,245,13,52
33,793641,133,1,93,245,25,91
34,531965,133,1,84,245,21,52
35,925225,133,1,70,245,17,51
36,138858,133,1,91,245,21,60
37,269954,133,1,66,245,27,74
38,794306,133,1,93,245,17,73
39,139307,133,1,77,245,11,41
40,139307,133,1,77,245,13,59
41,401612,133,1,87,245,21,68
42,925909,133,1,94,245,7,92
43,795093,133,1,81,245,17,70
44,139739,133,1,84,245,13,87
45,401989,133,1,85,245,17,77
46,664346,133,1,55,245,21,64
47,533628,133,1,89,245,23,50
48,140636,133,1,79,245,23,76
49,534333,133,1,92,245,11,76
50,403411,133,1,80,245,21,80
51,927785,133,1,86,245,13,60
52,403679,133,1,92,245,31,92
53,273177,133,1,71,245,21,62
54,797465,133,1,66,245,21,81
55,666823,133,1,82,245,23,50
56,142656,133,1,76,245,27,83
57,142701,133,1,81,245,17,60
58,536105,133,1,96,245,27,73
59,143106,133,1,45,245,27,65
60,143180,133,1,46,245,23,59
61,143180,133,3,74,245,23,59
62,798583,133,1,63,245,17,50
63,929778,133,1,89,245,23,84
64,929911,133,1,84,245,21,75
65,930012,133,1,90,245,17,94
66,274686,133,1,59,245,27,85
67,930059,133,1,85,245,21,86
68,143989,133,1,85,245,17,58
69,143989,133,1,85,245,31,66
70,930464,133,1,60,245,23,77
71,668864,133,1,85,245,17,84
72,800073,133,1,89,245,17,81
73,276256,133,1,89,245,13,61
74,669558,133,1,88,245,17,74
75,538625,133,1,83,245,7,90
76,145566,133,1,82,245,23,58
77,932001,133,1,89,245,21,80
78,801568,133,1,65,245,21,51
79,670826,133,1,64,245,21,61
80,933353,133,1,97,245,17,95
81,933410,133,1,84,245,17,84
82,278894,133,1,93,245,17,93
83,672162,133,1,78,245,27,89
84,279140,133,1,77,245,17,68
85,803613,133,1,50,245,47,88
86,803613,133,13,70,245,47,88
87,410494,133,1,91,245,7,58
88,410514,133,1,59,245,27,82
89,148488,133,1,88,245,21,69
90,673030,133,1,84,245,13,77
91,673036,133,1,95,245,17,90
92,149604,133,1,50,245,21,74
93,280810,133,1,69,245,21,81
94,936396,133,1,84,245,17,82
95,543267,133,1,83,245,23,88
96,150281,133,1,91,245,21,61
97,543870,133,1,83,245,17,83
98,675020,133,1,62,245,21,82
99,544112,133,1,82,245,17,64
100,150906,133,1,72,245,27,66
101,937616,133,1,79,245,27,51
102,937616,133,1,79,245,33,77
103,151211,133,1,71,245,13,55
104,282296,133,1,46,245,17,69
105,282296,133,3,87,245,17,69
106,151689,133,1,66,245,13,80
107,938326,133,1,88,245,21,83
