,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
1,262625,342,7,85,360,17,84
61,795564,342,15,51,360,21,40
62,795564,342,15,51,360,39,65
95,144275,342,21,78,360,27,68
99,276104,342,13,41,360,17,78
101,276171,342,17,45,360,21,50
106,801457,342,13,35,360,41,81
119,802998,342,1,58,360,9,67
126,148647,342,13,73,360,21,87
130,149299,342,15,52,360,29,56
134,936571,342,9,74,360,15,78
148,414313,342,9,90,360,15,95
168,287896,342,21,69,360,43,90
180,945985,342,15,78,360,21,36
181,945985,342,15,78,360,27,81
189,685033,342,7,70,360,11,72
197,948648,342,11,69,360,15,66
202,555885,342,7,66,360,13,67
219,820800,342,19,64,360,21,70
224,952494,342,11,67,360,13,73
246,825960,342,7,72,360,13,92
260,174212,342,1,62,360,3,67
267,175584,342,11,66,360,13,88
281,177445,342,17,70,360,23,56
288,178264,342,21,75,360,27,71
294,311290,342,1,80,360,7,89
298,442954,342,9,80,360,31,83
308,575590,342,9,86,360,15,90
313,838344,342,17,78,360,23,70
333,317376,342,11,75,360,13,72
337,580116,342,11,76,360,13,73
341,842640,342,7,51,360,11,65
344,712086,342,7,88,360,11,80
349,974848,342,13,81,360,21,85
364,845345,342,1,60,360,9,67
367,976874,342,11,65,360,17,68
381,454974,342,7,60,360,13,61
384,848494,342,13,58,360,17,77
390,456290,342,11,52,360,13,63
420,461072,342,17,84,360,23,79
439,725474,342,21,77,360,33,86
480,731472,342,7,78,360,13,84
484,469921,342,7,80,360,11,80
496,865666,342,7,74,360,11,69
497,603559,342,19,73,360,21,64
503,342216,342,15,71,360,21,65
519,738415,342,21,86,360,27,79
524,476535,342,21,50,360,31,63
543,874471,342,3,70,360,7,64
546,744019,342,21,85,360,27,82
552,351790,342,7,66,360,13,81
554,351971,342,11,85,360,15,76
564,616033,342,5,82,360,9,89
568,354939,342,7,57,360,13,70
570,223923,342,5,54,360,9,54
571,223923,342,5,54,360,15,58
582,226648,342,13,54,360,17,64
584,358154,342,9,65,360,19,58
592,228343,342,13,81,360,21,69
621,756947,342,5,84,360,9,82
634,890797,342,1,38,360,5,61
676,242667,342,15,54,360,21,69
691,376323,342,21,87,360,23,77
711,379287,342,13,50,360,21,54
714,641842,342,15,69,360,21,83
738,777142,342,7,71,360,13,77
745,778399,342,21,69,360,23,59
791,915647,342,17,80,360,23,83
