grade1,grade2
77,70
66,72
90,86
79,87
74,79
71,81
79,61
73,76
66,76
75,77
70,52
51,65
64,74
74,72
72,80
68,82
77,66
50,61
81,82
82,75
74,80
66,77
94,98
87,89
78,85
69,65
65,66
66,78
68,70
59,78
79,76
76,81
88,66
90,82
72,84
73,73
59,74
78,77
82,77
74,88
71,72
73,68
84,74
74,80
76,72
72,70
75,92
82,68
63,82
85,92
53,76
83,73
87,72
68,74
81,91
79,84
71,75
85,70
68,76
65,73
79,89
80,82
80,75
62,74
50,80
69,76
60,71
80,80
79,84
67,73
71,76
75,79
75,86
79,81
80,72
52,84
73,76
78,80
84,80
79,67
88,90
86,96
71,76
75,77
70,72
82,77
77,86
72,73
66,84
71,76
78,83
86,85
74,71
83,85
88,84
81,67
75,84
76,66
81,78
57,66
90,94
80,86
79,71
69,74
68,65
65,72
56,79
53,56
75,69
78,77
65,67
68,72
79,81
82,85
75,77
73,78
71,75
83,76
66,57
57,68
71,74
82,90
83,92
84,80
70,51
80,80
83,83
76,69
79,82
79,90
77,87
70,71
86,91
90,84
70,81
73,65
80,75
77,82
43,84
60,84
82,81
78,83
