,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131188,454,43,67,450,53,51
2,920196,454,33,74,450,43,83
3,791160,454,29,80,450,31,84
4,792349,454,27,80,450,33,80
5,401612,454,41,85,450,43,82
6,270650,454,33,84,450,43,81
7,795093,454,37,74,450,43,77
9,273977,454,41,90,450,43,97
17,809759,454,17,59,450,23,62
18,286285,454,41,59,450,43,74
20,684587,454,27,82,450,33,68
21,424289,454,21,97,450,23,79
23,556331,454,29,75,450,31,71
24,950563,454,41,63,450,43,84
27,169136,454,21,58,450,31,87
30,174212,454,11,70,450,13,80
32,439930,454,21,85,450,23,80
33,309903,454,41,63,450,43,84
35,442954,454,19,73,450,31,75
36,705758,454,41,75,450,53,97
42,713858,454,37,58,450,53,50
44,195103,454,15,81,450,21,88
46,982173,454,29,94,450,31,78
49,199636,454,29,83,450,31,68
50,725343,454,21,82,450,23,85
51,463624,454,41,86,450,43,86
54,468781,454,41,78,450,43,91
59,741313,454,29,75,450,31,71
61,879176,454,33,39,450,43,94
63,223923,454,15,65,450,31,66
64,355269,454,15,96,450,21,87
65,488245,454,27,50,450,43,83
66,488646,454,29,78,450,31,70
68,227921,454,21,56,450,33,75
69,359163,454,41,61,450,43,54
75,237098,454,21,77,450,23,77
76,631333,454,27,50,450,33,93
78,242213,454,41,83,450,43,67
80,639661,454,37,71,450,43,67
81,771585,454,29,91,450,31,88
84,381111,454,37,75,450,43,88
85,119688,454,41,75,450,43,71
86,382062,454,21,92,450,23,80
89,647590,454,31,72,450,33,89
91,255833,454,51,59,450,73,85
94,783260,454,31,54,450,33,66
95,783639,454,27,73,450,33,72
97,916636,454,29,87,450,31,84
