grade1,grade2
87,85
76,85
69,54
66,74
77,63
80,73
76,76
63,66
72,76
53,71
70,72
42,50
66,50
72,65
89,87
72,73
70,74
50,66
84,82
70,53
84,90
78,80
79,76
65,76
65,67
81,75
75,81
50,61
83,79
60,71
68,66
69,65
64,67
78,76
63,50
59,54
55,44
64,60
67,68
66,64
62,80
70,81
82,85
77,87
83,75
79,82
76,77
60,69
65,67
85,93
61,83
60,69
77,72
91,84
72,80
67,83
84,67
86,86
70,53
70,71
59,76
66,64
75,67
72,76
81,71
58,60
77,66
80,65
56,66
89,86
67,81
69,73
77,78
88,78
61,63
81,71
75,78
72,64
75,64
77,76
86,78
77,80
63,71
82,87
77,80
80,78
65,69
77,73
71,52
74,80
73,83
65,60
81,67
69,71
54,71
80,68
55,67
65,70
72,67
71,77
72,78
87,77
83,80
73,63
61,58
76,67
58,73
66,61
66,70
89,81
79,80
77,78
82,80
76,76
77,70
51,58
68,55
82,65
53,64
87,85
60,76
76,72
82,81
83,85
80,80
79,74
85,89
73,83
69,65
84,80
65,67
42,64
45,64
85,64
87,76
68,70
71,65
54,58
78,79
75,73
