,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,416222,489,31,85,492,43,87
2,681731,489,51,70,492,53,95
3,163852,489,29,87,492,41,80
4,437764,489,41,83,492,43,84
7,708323,489,31,77,492,43,84
9,842889,489,31,75,492,43,87
11,862353,489,33,42,492,43,9
12,865618,489,41,85,492,43,91
13,736900,489,41,90,492,43,82
15,351450,489,41,85,492,43,73
17,485739,489,31,80,492,43,88
18,355687,489,41,74,492,43,83
22,360949,489,39,76,492,41,59
24,361253,489,41,68,492,43,60
25,886834,489,31,75,492,43,84
27,239055,489,51,68,492,53,85
28,124550,489,41,80,492,43,83
