grade1,grade2
77,69
78,64
92,92
79,74
62,60
91,86
86,67
82,91
92,80
86,29
22,40
50,40
78,59
79,61
79,50
92,71
77,59
98,97
68,72
73,65
87,72
93,77
62,65
84,51
69,65
74,42
76,50
90,74
88,67
97,95
88,88
66,53
95,64
71,68
74,69
92,78
84,68
90,75
76,46
91,63
91,40
89,58
90,64
77,68
76,61
87,60
96,62
15,62
72,62
70,64
100,65
85,72
87,68
38,62
74,62
84,51
82,68
95,90
94,65
84,55
93,60
62,60
82,71
89,72
77,62
80,50
84,67
84,86
64,58
80,59
64,53
91,84
86,63
93,72
91,62
83,68
66,44
66,53
97,75
87,46
69,62
94,92
89,64
65,70
87,41
93,58
67,57
86,63
53,68
94,50
67,57
91,52
74,55
