grade1,grade2
71,72
70,80
64,65
69,67
56,66
98,87
83,87
70,63
63,68
66,71
81,61
68,69
69,50
89,86
72,82
53,70
70,72
76,79
61,50
51,75
75,67
81,83
57,67
78,81
50,71
91,82
54,70
55,57
54,81
66,67
55,75
69,74
58,68
75,63
65,50
69,67
74,67
89,70
65,69
56,60
68,52
66,77
82,77
73,72
55,69
90,83
56,50
88,72
58,63
55,82
75,80
56,76
40,74
62,67
60,60
63,38
63,61
63,67
50,66
82,91
74,56
53,65
57,68
89,89
96,91
59,44
59,59
95,88
94,88
75,58
56,52
68,61
93,95
62,44
62,55
44,25
44,65
82,82
66,72
55,70
78,74
65,70
94,93
77,58
57,65
75,65
55,45
76,84
62,66
69,64
46,58
67,58
69,75
74,84
68,82
82,81
85,66
64,41
64,69
55,71
47,62
58,81
79,79
68,58
82,62
69,51
80,65
50,54
72,71
88,89
49,70
85,62
73,66
56,74
72,67
68,58
80,76
51,61
85,68
58,40
58,50
93,90
71,58
73,61
93,87
61,56
58,50
60,62
77,75
79,70
68,74
72,70
55,66
65,76
41,65
90,71
77,72
64,73
66,67
62,83
60,75
66,50
64,56
50,67
60,78
77,64
70,80
87,60
75,79
44,73
41,71
64,72
46,44
46,55
71,55
69,70
76,65
58,45
58,59
87,87
66,76
84,87
57,66
72,69
56,45
56,59
85,92
57,67
65,77
71,83
60,79
63,60
68,69
62,77
70,83
59,64
45,68
66,80
62,73
63,65
55,74
68,57
77,75
73,79
76,50
81,90
66,77
72,57
52,59
76,82
63,60
58,66
61,60
47,45
47,67
62,67
73,61
54,73
81,84
93,80
50,75
70,70
56,77
60,72
73,60
50,55
61,55
93,91
55,60
70,71
44,50
78,90
67,71
84,69
51,51
66,73
86,73
66,68
56,77
51,73
87,88
73,67
90,87
68,70
73,64
72,45
72,61
83,70
72,59
