CS251,CS456
71,53
77,87
74,71
84,51
60,78
73,82
89,78
67,73
62,73
75,76
87,96
58,94
71,99
91,86
69,70
61,71
77,57
90,93
73,85
52,50
86,70
63,74
80,78
74,60
69,54
78,72
79,82
81,81
78,79
68,83
84,73
78,95
46,79
67,79
64,64
79,86
78,96
86,80
82,77
72,84
66,55
65,68
65,73
85,67
65,63
68,50
85,72
87,82
72,89
80,79
91,85
62,83
75,50
79,84
73,66
67,75
81,80
60,85
80,61
88,84
85,82
52,58
55,59
52,50
64,76
72,84
81,84
66,75
69,73
88,79
74,79
80,61
78,62
75,73
65,50
96,77
74,77
80,92
64,54
73,59
81,63
69,57
71,57
80,89
92,89
58,72
66,34
83,95
77,79
91,88
64,64
54,57
61,65
88,61
91,98
63,81
93,45
93,50
58,52
79,87
77,79
94,92
71,62
85,78
59,54
84,79
71,64
68,68
73,83
80,72
79,75
75,79
81,52
77,82
77,78
91,91
77,60
78,74
60,60
89,72
67,65
90,92
61,65
89,86
86,78
72,45
72,62
73,77
79,72
57,37
73,70
79,91
65,77
93,86
70,83
67,50
69,83
46,81
92,81
80,76
70,63
85,71
88,64
90,59
71,68
80,86
80,83
72,78
84,68
73,86
84,81
54,80
69,73
64,78
55,56
67,72
64,67
60,79
89,91
68,81
84,82
70,60
86,85
78,64
76,63
54,80
69,95
62,51
55,82
75,75
90,95
87,82
83,77
74,97
65,88
75,84
64,64
67,69
57,67
90,93
61,64
61,66
53,76
66,52
90,83
79,76
78,61
62,62
91,85
89,50
76,52
69,66
73,82
86,81
72,69
56,74
69,64
77,77
81,70
63,88
86,80
63,56
66,80
85,81
85,94
79,75
78,70
61,72
69,75
83,87
86,89
61,68
67,64
83,59
56,72
84,90
84,75
73,67
71,74
75,73
91,70
69,54
88,73
95,95
89,81
69,89
82,94
65,62
81,53
75,81
74,85
58,51
85,80
71,80
62,56
94,67
72,79
67,77
57,70
63,74
99,87
86,24
70,50
83,71
89,58
70,82
75,62
68,85
77,74
78,50
64,57
83,64
80,61
80,86
69,80
82,72
82,62
88,73
84,74
69,68
65,52
58,68
60,50
78,72
80,89
80,73
74,59
74,58
81,72
72,79
87,78
56,41
56,67
83,94
85,88
56,55
68,57
77,77
98,88
75,71
82,86
84,90
66,87
71,78
69,58
75,61
73,50
58,50
60,74
73,82
70,83
65,79
87,82
82,77
67,55
87,84
82,90
68,52
68,43
73,81
93,90
82,84
79,70
76,72
58,53
81,77
78,77
79,72
71,81
94,82
76,69
77,70
79,82
88,73
80,64
58,77
74,61
62,56
56,90
84,80
90,86
65,73
75,75
72,66
78,75
80,87
88,74
92,76
77,73
82,69
84,86
68,61
84,77
81,80
83,55
83,68
83,68
78,65
78,88
79,80
82,57
73,82
60,58
79,84
46,91
79,91
77,38
77,66
97,87
74,66
80,79
72,95
73,62
64,63
81,63
83,55
75,80
93,89
67,67
70,74
79,83
72,85
58,81
85,91
58,50
81,88
79,87
44,66
81,66
59,50
78,53
71,71
85,68
78,72
68,50
86,78
67,32
67,50
78,66
78,64
82,57
62,70
81,90
55,57
74,81
60,26
60,86
42,52
66,52
71,89
75,52
60,75
42,61
79,61
84,83
79,94
46,50
67,50
28,72
79,72
74,76
72,73
65,80
73,83
70,77
69,58
74,52
77,80
86,65
83,81
79,73
77,65
93,72
64,51
88,83
59,67
79,71
73,71
70,87
89,92
69,67
80,70
71,58
82,81
94,86
84,81
59,75
78,89
79,80
59,63
80,58
78,85
75,64
54,77
70,76
63,59
82,79
82,64
82,78
79,75
83,83
73,62
93,88
87,89
70,77
72,66
84,94
91,94
74,69
89,91
87,78
90,96
86,63
61,79
78,68
71,59
65,43
75,74
94,76
77,29
63,74
71,65
90,89
57,53
87,90
74,74
70,75
58,50
77,67
44,65
66,65
76,71
66,67
62,63
59,76
71,73
69,61
71,73
69,94
87,87
84,75
82,80
87,68
71,66
85,76
67,84
93,94
67,43
67,78
56,64
62,70
59,62
77,51
74,53
57,53
88,84
79,89
66,78
44,64
64,64
35,61
60,61
60,70
77,57
88,79
95,80
84,88
85,72
27,71
83,71
81,56
68,83
91,79
71,83
80,84
64,89
71,74
83,82
68,77
83,85
75,72
62,83
56,68
66,76
74,75
69,79
69,76
79,76
80,92
76,79
65,75
72,77
68,91
82,78
84,87
81,72
91,92
89,83
68,71
71,70
51,82
70,63
46,50
82,50
76,94
75,77
70,63
66,55
80,79
83,76
76,65
60,45
61,52
82,75
57,64
65,59
38,75
84,75
74,87
59,87
61,67
86,90
93,93
78,75
82,89
74,59
80,81
75,91
76,76
78,64
71,87
82,75
84,67
84,76
80,96
60,64
75,77
77,69
77,77
75,85
62,73
98,81
71,77
76,69
73,65
57,72
45,54
65,54
72,74
88,78
70,81
62,75
88,96
85,91
75,88
82,89
82,84
72,71
58,52
87,77
79,65
70,93
62,71
69,72
81,81
55,70
71,67
78,82
81,88
76,65
84,71
82,67
64,61
76,71
38,74
81,74
83,50
83,63
77,81
82,86
63,62
79,72
73,88
63,68
71,72
94,93
74,77
80,74
72,62
70,69
68,50
77,60
63,70
90,78
87,87
79,91
71,45
71,73
69,79
82,71
75,86
93,78
78,61
56,59
83,78
55,32
88,32
54,72
69,63
72,73
82,86
55,66
72,89
77,86
80,90
44,37
44,57
90,37
90,57
50,55
73,97
70,69
80,55
46,55
56,55
91,82
72,30
59,75
67,71
71,88
81,80
72,71
80,66
84,69
89,85
81,60
84,75
74,88
56,66
75,80
77,73
96,86
73,73
90,81
76,80
85,75
87,86
89,80
78,59
62,72
75,92
88,73
92,86
71,80
76,81
84,73
87,54
57,75
77,90
67,81
81,56
89,88
54,92
74,74
81,95
70,67
65,67
69,68
66,59
91,82
87,51
72,69
76,80
87,75
98,89
84,84
68,87
75,52
60,73
71,76
82,79
72,58
76,78
66,68
75,51
79,73
68,57
63,52
86,82
90,93
55,75
78,83
53,62
58,78
61,54
89,78
72,55
76,68
84,88
74,75
83,82
78,60
72,73
75,79
84,61
83,79
74,81
60,64
82,63
63,51
81,70
75,84
91,92
59,76
87,86
75,71
98,51
59,85
55,43
55,58
70,65
78,74
64,50
71,61
59,54
72,75
68,90
79,87
69,61
81,96
84,84
77,79
84,82
65,59
69,40
69,29
56,53
73,84
81,55
75,72
91,85
85,79
68,55
79,75
88,85
61,59
62,53
81,64
50,54
71,54
80,74
68,62
65,59
74,75
83,78
94,68
70,73
51,88
77,81
67,64
69,50
87,69
71,73
77,65
79,88
70,74
85,90
78,77
62,70
50,72
80,86
73,58
84,87
81,63
61,51
87,77
73,75
75,74
82,77
63,65
78,70
80,77
79,41
56,72
80,57
79,46
79,53
60,50
46,79
76,79
75,58
73,67
52,50
85,41
69,82
70,67
75,90
72,55
74,57
67,68
84,67
81,69
69,85
96,89
87,73
85,63
89,69
78,73
59,73
69,60
64,29
64,70
69,60
66,71
86,85
76,59
82,72
57,67
61,76
65,54
61,72
66,75
58,68
75,50
85,76
45,55
60,55
71,50
55,79
89,75
73,76
91,93
54,56
75,57
76,86
71,64
83,67
81,84
61,50
78,87
86,81
77,68
63,57
68,58
76,82
67,69
68,85
87,76
66,59
83,79
95,84
84,86
80,74
68,65
78,33
72,90
71,71
68,63
56,79
73,69
52,73
78,73
50,75
87,77
77,65
62,63
75,75
85,68
100,100
63,60
83,80
82,83
79,79
89,89
69,77
81,55
69,81
85,78
79,67
79,41
79,75
91,33
91,56
71,75
87,83
93,86
79,63
65,82
67,81
71,69
62,64
79,77
76,70
56,77
59,83
67,69
67,76
46,76
65,58
72,80
72,88
91,53
88,76
89,92
69,67
85,83
85,82
80,79
65,74
84,71
85,91
75,71
64,64
58,75
80,44
86,88
92,79
79,78
77,85
74,75
57,69
76,55
81,39
82,85
82,81
67,67
72,85
84,79
77,69
88,60
70,50
60,77
63,76
69,74
50,70
83,70
72,76
67,61
68,71
76,63
87,77
72,73
89,83
66,68
66,50
60,56
69,68
83,86
94,77
70,63
83,85
69,76
65,67
77,74
68,56
65,67
100,97
62,38
62,55
60,82
82,62
82,77
71,60
92,73
59,79
74,74
84,68
65,74
62,75
78,80
94,80
80,73
70,74
82,72
55,53
92,86
84,66
90,86
74,62
72,77
73,84
33,89
67,89
66,79
78,73
63,76
73,72
60,36
75,63
89,89
82,80
58,72
86,84
85,95
81,66
94,82
82,87
64,78
69,64
86,85
67,83
66,59
96,83
77,70
80,73
67,67
76,65
89,93
81,75
84,89
79,90
65,85
72,86
74,80
89,90
68,46
68,60
81,57
83,94
65,60
80,71
67,59
80,79
70,69
77,58
85,80
80,59
90,65
52,55
70,61
70,57
67,75
87,84
66,78
74,59
79,87
95,100
76,89
79,71
92,92
81,74
75,63
89,82
67,85
88,78
68,57
86,83
83,75
80,87
79,86
80,64
90,92
83,91
82,77
74,79
86,81
70,85
76,65
85,85
86,89
81,55
63,61
67,69
76,68
76,81
76,70
56,76
88,95
76,76
92,26
92,80
88,58
84,80
79,74
67,80
55,71
82,81
81,74
61,66
70,55
87,63
75,57
59,79
81,87
99,96
84,81
88,96
50,66
70,54
55,61
77,61
90,58
81,80
92,73
84,72
84,71
70,65
88,76
80,82
62,59
89,79
82,76
86,88
81,91
72,77
80,85
83,80
96,95
89,89
83,94
64,60
80,75
55,68
87,78
69,87
67,64
75,75
80,84
56,45
56,65
88,45
88,65
56,44
56,59
88,82
61,63
