grade1,grade2
73,82
76,87
82,71
67,34
67,64
65,50
69,71
69,73
66,82
90,88
87,85
61,71
63,68
69,64
74,71
87,90
46,50
65,50
50,88
84,77
62,64
79,84
82,79
68,71
75,70
76,60
71,88
66,78
67,65
70,78
73,75
75,74
85,86
73,88
78,61
43,62
65,62
83,80
80,68
66,78
74,73
80,70
87,81
71,70
90,92
62,78
73,68
74,67
74,64
83,65
69,69
83,75
87,75
80,75
73,69
79,82
67,71
81,92
77,66
71,66
71,73
76,52
81,65
82,74
66,65
87,83
46,64
73,64
86,82
81,71
73,67
79,77
75,58
72,65
80,78
79,79
85,73
69,73
72,64
82,80
77,60
90,84
79,57
66,100
69,88
76,76
79,73
70,70
68,60
75,64
87,90
82,67
77,38
68,72
69,52
87,86
70,79
82,73
77,74
65,57
73,68
88,87
68,67
78,65
71,55
82,87
50,59
93,89
61,80
73,57
83,84
88,94
61,62
83,74
81,79
74,64
79,77
70,79
70,83
69,62
89,71
63,67
71,76
68,57
71,67
73,62
73,80
72,60
70,82
79,78
83,65
80,72
74,61
72,82
76,78
79,84
84,75
50,72
82,80
76,65
81,90
79,42
80,58
84,80
80,69
87,78
56,64
68,50
80,65
85,81
70,68
62,68
85,91
79,78
75,67
88,66
74,71
63,77
81,83
69,89
69,54
70,76
71,52
65,53
71,76
79,81
64,77
61,82
87,69
71,63
80,70
67,64
56,62
85,91
72,91
59,81
67,56
68,74
66,69
81,82
57,65
69,83
75,78
74,71
79,84
62,82
52,67
76,70
78,79
91,74
72,62
70,75
64,64
74,79
78,75
73,78
77,67
81,86
72,67
72,79
65,85
81,71
78,63
82,81
76,51
83,86
82,74
76,64
70,82
72,60
60,67
66,24
83,78
71,70
79,67
87,91
92,96
72,71
74,74
72,64
77,89
72,74
88,60
72,65
50,69
60,51
77,79
79,82
55,58
80,68
81,77
71,70
67,50
83,79
62,73
87,76
75,72
86,58
70,86
69,77
91,87
85,70
63,70
69,86
64,68
82,52
73,57
83,80
73,75
83,95
70,59
63,85
64,64
77,50
66,80
70,73
65,64
78,71
81,79
80,88
81,92
79,69
53,46
53,54
72,55
65,61
88,86
86,85
77,69
88,83
77,82
80,84
45,73
70,73
70,50
78,68
66,57
82,64
74,63
73,73
72,53
77,69
72,76
88,67
68,67
70,77
46,68
65,68
76,85
69,72
75,74
80,71
78,85
84,90
81,82
76,83
75,77
73,76
75,63
64,71
83,78
55,38
55,66
65,80
72,82
78,62
