grade1,grade2
79,82
82,90
60,52
75,72
68,72
75,75
82,80
68,68
96,88
51,63
64,43
64,43
64,53
42,46
68,46
84,87
82,86
76,50
66,72
83,91
73,66
77,72
78,81
50,73
47,57
90,87
71,60
58,55
88,77
45,55
50,55
91,91
96,97
85,73
72,79
63,74
79,80
85,77
82,54
70,73
84,75
80,90
85,73
72,71
69,74
74,71
76,78
72,79
65,72
74,80
80,57
83,77
75,88
76,80
59,59
72,55
86,83
66,85
82,58
87,83
86,72
74,83
71,81
85,62
78,68
80,72
64,80
87,75
88,89
82,74
88,60
72,74
61,74
63,57
69,67
71,79
69,54
93,96
71,59
62,67
82,76
42,44
57,44
72,71
65,58
71,72
72,70
66,79
63,77
71,83
84,93
79,71
75,84
78,79
69,78
66,67
40,70
70,70
84,83
65,61
73,80
40,75
83,75
90,100
91,92
90,82
70,69
28,70
91,89
76,76
65,75
78,79
89,87
60,62
70,71
93,90
90,81
82,88
85,41
85,56
84,64
58,78
47,63
75,70
68,72
70,63
50,67
83,80
90,78
84,81
74,63
90,89
72,85
63,57
87,78
79,63
41,78
66,78
68,83
72,75
65,54
76,79
70,64
77,79
93,92
69,55
81,77
88,77
78,90
88,62
75,73
70,78
75,86
62,63
77,66
87,81
75,67
63,66
93,79
70,61
58,63
80,72
68,68
72,85
89,87
77,63
82,78
70,79
78,83
76,69
77,72
44,54
71,54
92,80
66,73
80,76
57,60
20,58
80,58
66,67
64,53
75,82
70,68
80,86
68,69
87,85
90,91
33,89
87,89
34,60
86,85
88,69
77,60
92,92
76,82
50,71
90,80
76,75
86,68
85,92
69,76
84,88
50,64
73,83
82,80
78,72
74,65
72,65
53,83
61,60
68,68
69,67
90,95
57,82
60,55
73,52
95,84
83,85
68,76
84,85
88,86
68,80
90,88
69,72
87,88
67,50
76,70
59,83
90,67
82,81
91,76
81,74
75,80
83,88
80,94
71,78
45,73
75,73
74,55
52,66
90,73
71,82
67,83
66,77
52,40
76,79
88,78
78,78
69,72
62,67
90,82
72,76
80,69
84,84
67,77
64,67
50,66
84,89
97,86
88,76
77,50
77,73
46,75
70,77
70,69
83,69
77,78
80,59
85,85
55,65
75,77
98,97
86,85
65,78
92,90
73,75
72,73
73,86
61,59
95,95
60,82
61,50
85,84
78,97
65,59
80,75
67,51
45,50
64,50
72,62
89,87
70,76
82,79
84,83
75,78
90,72
73,84
78,84
57,74
79,86
83,81
60,81
80,81
85,75
59,60
87,81
71,90
94,94
64,80
66,83
84,90
87,78
66,65
90,85
85,81
70,61
67,72
75,90
100,91
80,70
65,63
56,71
81,58
93,81
82,76
70,83
42,83
33,62
66,62
70,66
70,67
62,46
64,79
66,64
87,82
93,55
84,94
73,54
55,63
67,51
86,92
80,73
74,77
57,63
63,67
80,87
74,74
75,68
75,70
82,60
75,58
69,61
72,67
62,64
72,81
84,76
74,53
71,71
87,76
87,88
62,85
73,76
71,79
93,80
84,65
87,82
60,46
60,56
80,72
70,67
79,71
91,93
88,88
65,78
81,67
69,56
