grade1,grade2
94,71
86,86
79,94
94,91
65,80
94,89
80,88
76,74
68,81
65,77
64,85
90,76
86,71
86,89
68,83
93,97
65,89
85,94
72,79
63,81
71,83
84,89
74,82
87,84
67,73
79,86
91,91
86,95
88,96
97,77
77,54
76,53
89,85
71,93
52,89
93,78
87,84
78,83
70,86
83,88
86,94
75,67
93,98
82,57
88,76
72,90
74,97
85,87
81,93
85,84
60,64
91,92
89,87
94,85
70,81
82,70
70,86
82,80
81,83
96,90
58,82
68,85
84,90
92,87
65,87
80,82
79,74
94,85
72,79
88,82
83,86
80,66
82,96
86,85
82,62
70,45
76,84
43,72
58,72
70,62
88,85
77,81
40,54
54,54
80,62
76,64
89,90
74,80
43,61
73,61
90,79
32,72
66,72
71,68
70,85
61,72
84,73
78,69
88,78
90,86
56,80
82,76
66,73
68,76
76,50
81,79
73,73
69,76
74,85
94,94
90,82
79,80
90,86
86,72
72,70
85,90
91,91
65,64
67,86
92,73
74,95
75,71
76,79
74,75
75,81
77,80
70,74
83,86
76,86
66,14
78,66
75,85
72,88
66,89
71,93
97,96
44,44
50,44
76,79
71,69
74,93
63,80
73,80
87,87
81,90
84,89
73,83
95,98
78,75
85,94
88,90
83,88
71,72
87,84
76,80
68,62
94,83
68,65
86,85
83,86
93,85
74,79
82,83
99,98
74,88
77,89
71,85
94,85
62,81
68,69
81,77
70,79
86,93
76,91
89,88
80,83
56,61
77,76
70,75
71,83
69,86
74,78
81,89
