grade1,grade2
80,87
87,71
68,34
68,64
71,50
73,71
64,73
69,82
91,85
56,71
55,68
69,68
78,80
72,71
92,90
56,50
98,88
83,77
72,87
81,58
56,64
79,84
84,79
82,71
62,70
74,60
82,78
55,65
80,78
72,75
66,74
74,86
70,88
66,61
78,80
73,68
77,78
76,70
82,81
87,70
82,92
67,68
61,67
88,64
90,65
82,91
63,69
73,75
50,75
59,82
75,71
85,92
65,66
71,66
86,73
67,74
77,65
71,73
91,83
59,64
88,82
81,71
76,78
81,67
74,77
58,58
66,79
57,73
81,73
61,74
51,64
70,80
66,60
90,84
60,57
89,100
75,88
68,73
64,70
58,60
72,64
85,90
86,38
53,72
69,52
89,86
66,79
84,73
72,74
53,57
91,87
70,67
72,65
53,55
76,87
61,59
76,66
84,89
74,84
86,94
51,62
75,74
76,76
81,79
66,64
81,77
71,79
66,83
56,62
72,71
69,76
69,57
76,80
52,60
83,82
85,78
74,65
54,61
63,82
74,78
83,82
76,84
74,75
63,65
90,86
54,90
67,42
67,61
83,80
60,64
68,50
68,65
82,81
79,68
74,91
80,67
85,66
66,71
55,77
69,89
69,76
68,52
56,53
78,76
87,81
58,82
75,69
64,63
74,70
95,91
79,91
73,81
69,69
91,82
75,65
68,83
88,78
89,78
66,71
82,84
81,82
75,58
74,67
84,70
81,79
65,62
57,75
56,64
68,79
69,78
59,67
73,79
66,71
55,81
78,81
55,51
63,74
51,64
67,82
50,24
55,70
79,91
98,96
56,71
60,74
59,64
83,89
68,74
80,60
56,65
71,79
88,82
87,89
62,68
85,77
59,50
77,79
84,73
84,76
67,72
94,58
55,86
65,77
90,87
75,70
82,86
69,68
51,52
40,57
51,57
73,80
82,75
88,95
57,59
62,85
50,64
63,50
72,80
60,73
75,71
89,79
90,88
86,92
64,69
63,46
63,54
50,55
72,61
71,80
82,86
72,58
78,85
73,69
81,83
76,82
70,70
66,84
44,73
67,73
57,50
66,68
70,59
65,57
65,64
53,63
70,73
56,53
74,69
89,82
83,76
71,67
53,77
74,68
76,85
79,71
84,85
92,90
74,83
73,77
62,76
66,63
73,71
70,38
70,66
76,80
85,82
81,87
73,67
82,66
76,68
73,74
73,83
60,60
74,74
69,79
63,77
87,73
80,73
55,80
82,76
60,73
67,67
94,81
73,79
78,81
74,66
75,73
76,88
78,75
57,59
59,71
72,72
85,71
83,90
83,79
67,65
76,94
90,90
81,84
79,94
85,86
77,82
93,68
62,59
58,78
62,69
75,74
91,86
63,67
76,78
77,41
77,73
83,88
67,90
71,62
88,71
68,69
92,82
78,71
85,73
82,94
68,59
55,57
65,72
51,65
80,83
75,68
61,76
71,71
65,64
75,76
50,86
75,66
58,71
65,76
71,70
75,81
85,79
66,73
56,73
77,85
84,85
63,73
71,74
73,70
67,65
76,69
69,73
75,77
74,79
93,95
76,50
82,77
46,62
61,69
89,85
67,68
71,69
77,67
93,86
69,76
82,83
60,68
94,88
54,67
72,63
73,72
52,46
83,68
75,86
66,60
84,67
81,75
73,66
66,75
93,87
91,90
70,81
65,67
85,80
76,77
65,72
77,68
85,63
58,71
64,86
81,78
68,66
81,73
66,66
85,97
64,80
53,58
64,67
85,56
58,76
57,53
84,78
58,56
75,80
77,89
72,76
79,74
67,83
58,70
82,77
73,77
50,59
41,83
65,83
90,82
72,54
49,75
84,79
85,68
73,79
80,78
74,61
85,85
76,77
56,68
46,66
77,88
70,72
74,75
73,64
79,74
83,99
72,61
94,81
77,65
71,77
87,87
68,73
69,85
72,70
79,74
78,75
67,69
50,61
85,86
73,82
81,99
68,82
79,75
66,76
80,70
76,74
55,62
63,79
70,67
82,73
81,84
64,81
86,91
61,83
88,75
67,74
85,42
54,65
88,86
61,65
59,73
64,74
77,42
77,73
85,85
93,95
77,81
71,67
80,79
60,58
63,72
85,93
60,81
81,58
53,74
88,86
62,76
94,89
76,67
87,93
68,92
94,91
87,87
78,90
56,78
69,86
74,85
71,69
79,75
82,81
65,81
60,65
58,86
93,86
59,74
57,68
93,89
92,77
71,67
84,68
60,54
84,86
86,69
62,63
84,81
54,70
65,57
79,76
85,73
86,83
67,80
54,64
81,83
86,80
91,89
61,72
73,74
