CS245,CS456
60,53
52,51
53,78
67,73
68,76
81,50
76,94
66,99
73,86
60,71
68,57
90,93
54,85
68,85
63,50
88,70
84,78
50,54
72,72
76,81
73,79
85,95
71,79
62,64
88,80
76,77
65,55
74,68
76,73
55,63
81,89
52,79
91,85
71,83
51,50
75,75
60,85
73,61
68,75
92,82
82,58
66,88
62,50
70,76
77,84
64,73
78,79
50,61
72,77
86,77
90,92
76,59
63,57
70,57
87,72
37,34
83,34
90,88
72,64
62,65
78,61
83,81
77,87
79,75
100,45
100,50
65,52
83,79
84,92
58,54
66,54
89,79
58,68
81,83
69,72
94,52
52,78
60,60
90,74
64,60
83,72
58,65
80,92
61,37
73,70
77,91
64,77
87,86
68,83
93,76
73,63
89,71
88,68
58,83
71,68
79,81
77,73
70,78
89,67
61,81
92,82
66,85
69,64
63,63
80,80
88,95
60,51
61,82
83,82
73,97
82,88
64,84
65,64
60,69
74,67
51,64
77,64
69,66
73,76
69,52
83,83
89,62
78,85
71,50
58,52
68,66
78,82
73,81
29,69
60,69
62,64
56,77
82,70
71,80
79,80
92,94
70,72
83,68
56,64
70,59
85,90
61,74
72,73
50,70
67,54
85,73
100,81
58,53
72,85
74,80
62,56
81,67
61,79
59,77
61,70
65,74
100,87
86,24
70,50
56,62
93,85
88,57
75,61
64,86
73,80
60,62
74,73
57,52
61,68
69,89
72,73
69,59
57,79
86,78
75,94
76,88
62,55
81,77
92,88
77,71
86,86
74,56
76,79
68,82
90,77
85,55
84,90
64,43
83,90
91,84
73,70
58,72
89,53
67,77
71,77
79,72
85,82
77,69
40,70
78,70
38,56
60,56
46,90
84,90
86,80
60,75
60,66
82,83
74,75
75,87
71,86
76,61
87,77
66,55
69,65
78,88
67,82
51,58
90,84
87,91
52,38
52,66
65,66
74,79
71,95
81,62
74,63
79,55
81,80
88,93
90,83
57,81
93,91
66,88
75,66
74,50
69,53
58,71
87,68
73,72
60,50
60,50
76,64
85,57
63,70
71,57
81,76
71,26
71,86
53,52
80,89
88,52
65,75
64,61
64,94
93,90
63,50
90,72
70,73
73,66
71,80
39,83
73,58
79,52
81,65
69,73
86,65
65,72
73,67
44,71
58,71
65,67
70,70
79,58
79,81
83,89
70,80
70,63
75,58
81,85
59,64
62,77
77,59
79,79
64,80
63,83
73,81
55,62
84,88
66,91
79,78
88,96
63,63
58,79
79,43
87,76
75,74
51,65
88,89
65,53
87,90
75,75
90,50
51,65
60,67
66,76
70,73
87,94
51,87
86,75
75,58
81,68
65,84
96,94
70,43
70,78
60,64
75,70
70,62
84,51
70,53
56,53
51,89
68,78
63,65
66,64
55,61
65,70
63,57
65,79
85,80
85,88
77,72
80,71
18,83
68,83
78,79
83,83
82,84
71,89
62,74
80,82
81,77
77,85
65,72
46,83
65,83
83,76
67,75
65,79
71,76
86,92
56,79
70,77
69,91
91,78
90,83
68,71
42,70
90,70
68,63
63,50
99,94
67,63
82,76
58,65
81,45
79,64
56,59
77,75
89,87
90,90
88,93
82,89
44,59
60,59
80,87
69,75
66,76
100,69
82,77
69,73
80,81
68,69
80,54
74,74
76,81
80,75
63,96
71,88
76,89
74,71
76,65
85,93
77,71
81,81
88,70
60,67
79,88
77,65
86,67
46,61
81,61
90,71
75,74
50,50
75,63
75,86
70,72
90,88
71,68
70,72
80,74
72,69
50,70
80,87
80,91
73,45
73,73
63,79
73,86
78,61
83,78
65,72
63,63
58,89
76,86
79,90
55,37
55,57
65,97
55,55
80,69
83,82
35,75
73,75
57,71
80,88
86,82
90,80
74,66
72,85
62,60
57,66
71,73
87,86
83,81
80,80
75,75
90,80
84,72
92,86
59,80
73,81
81,73
72,54
93,76
62,75
68,81
87,56
90,88
55,74
79,95
59,67
61,67
59,68
71,59
86,82
55,51
70,80
95,89
67,84
55,87
51,52
70,73
77,79
93,58
58,68
34,51
79,51
58,73
63,52
77,75
59,78
