,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,398848,251,13,62,430,43,62
1,923620,251,11,86,430,43,79
2,662695,251,17,40,430,41,69
3,662695,251,23,63,430,41,69
4,927838,251,13,75,430,41,72
5,155208,251,13,40,430,43,44
6,155208,251,13,40,430,63,52
7,155208,251,21,46,430,43,44
8,155208,251,21,46,430,63,52
9,549771,251,7,40,430,33,63
10,161999,251,11,58,430,41,54
12,953877,251,11,46,430,41,77
13,953877,251,13,53,430,41,77
14,429651,251,21,45,430,33,56
15,308859,251,7,66,430,33,57
16,833862,251,9,67,430,29,75
17,833862,251,15,60,430,29,75
18,178720,251,11,50,430,31,62
19,573237,251,23,69,430,51,65
20,708493,251,11,58,430,31,58
21,839734,251,7,52,430,41,50
22,456329,251,11,69,430,29,70
23,987083,251,13,50,430,43,69
24,741943,251,3,46,430,21,74
25,741943,251,11,67,430,21,74
26,752888,251,11,46,430,51,72
27,752888,251,13,46,430,51,72
28,752888,251,21,61,430,51,72
29,752888,251,31,76,430,51,72
30,495147,251,13,62,430,51,74
31,636892,251,19,59,430,31,63
