CS131,CS350
74,76
97,83
73,46
73,46
89,64
76,81
88,61
83,73
72,63
81,59
76,65
84,81
86,70
98,75
94,53
94,76
50,50
64,55
90,63
45,72
98,72
80,44
80,70
83,72
88,72
76,77
82,73
93,65
92,80
85,73
94,86
77,81
97,81
85,50
46,50
50,50
89,67
91,74
86,50
93,82
92,79
76,64
94,86
86,85
77,63
89,89
89,77
88,67
95,70
90,67
92,83
91,73
73,82
97,84
86,32
86,68
83,56
86,73
85,62
83,58
92,42
92,60
97,95
78,44
78,55
80,62
68,50
64,57
85,67
90,32
90,72
75,35
75,70
87,43
87,67
80,65
95,65
86,66
93,47
93,64
94,58
82,64
84,75
81,83
93,65
93,66
76,41
76,69
60,62
81,43
81,58
88,40
88,54
74,78
69,53
81,67
99,43
99,73
79,66
84,63
86,61
85,58
89,60
62,38
79,56
87,58
94,85
86,58
87,86
72,43
72,62
93,75
90,81
81,60
95,68
88,62
87,70
95,57
76,72
87,66
92,54
68,50
93,82
81,65
85,67
96,71
87,61
78,59
86,94
84,31
84,64
89,62
88,77
87,50
86,28
86,44
96,56
82,72
88,58
86,53
94,64
94,85
86,64
93,61
63,79
87,71
85,70
73,44
73,55
85,87
44,53
62,53
91,69
73,45
73,59
83,58
80,69
91,68
85,78
70,41
70,66
75,68
93,20
93,73
76,67
74,66
91,77
98,86
80,51
83,67
90,88
71,64
36,60
85,60
70,58
86,61
78,74
81,74
91,82
77,70
64,80
76,46
76,74
62,55
79,54
77,65
43,60
79,60
87,65
86,64
86,65
98,54
74,74
63,64
89,67
81,64
91,68
89,62
46,25
46,37
81,25
81,37
