,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
5,526476,454,31,54,343,33,50
16,924089,454,33,40,343,53,43
17,924089,454,33,40,343,61,42
18,924089,454,33,40,343,63,61
19,924089,454,47,65,343,53,43
20,924089,454,47,65,343,61,42
21,924089,454,47,65,343,63,61
23,269007,454,37,79,343,43,83
25,793596,454,37,81,343,43,83
32,270650,454,33,84,343,43,73
34,140636,454,37,77,343,43,74
41,404037,454,33,80,343,41,80
45,535593,454,27,72,343,33,72
50,405442,454,37,90,343,43,70
56,800073,454,41,78,343,43,70
57,144975,454,37,82,343,43,74
61,276171,454,31,58,343,37,61
71,279140,454,37,73,343,43,76
81,674299,454,37,74,343,43,80
92,677437,454,27,66,343,33,74
99,154029,454,37,86,343,43,83
107,549481,454,41,77,343,43,50
108,418643,454,37,87,343,41,72
109,943075,454,37,87,343,43,90
113,157271,454,21,75,343,23,66
123,160205,454,37,60,343,43,65
137,163852,454,35,82,343,41,56
146,558618,454,41,57,343,43,74
152,691665,454,37,81,343,43,77
156,430084,454,33,78,343,41,76
159,430643,454,27,81,343,33,68
161,169136,454,21,58,343,41,56
162,693452,454,33,75,343,41,73
166,955808,454,27,80,343,33,58
169,432215,454,41,63,343,51,53
186,961292,454,37,78,343,43,75
194,831941,454,27,72,343,33,67
236,186289,454,33,85,343,41,82
239,449201,454,31,73,343,41,80
246,580993,454,37,74,343,43,77
249,319082,454,31,62,343,43,52
261,713858,454,37,58,343,51,79
263,714194,454,43,78,343,51,77
268,847173,454,37,76,343,41,54
273,323602,454,31,69,343,35,60
277,456977,454,33,53,343,41,69
301,463388,454,37,79,343,51,83
309,727097,454,37,94,343,43,89
318,860920,454,41,87,343,43,55
320,337130,454,31,85,343,33,75
345,735525,454,43,52,343,53,58
361,215026,454,37,74,343,43,77
370,217088,454,41,73,343,43,71
371,348184,454,37,83,343,43,85
381,219884,454,27,78,343,33,59
396,224802,454,31,69,343,41,74
399,881730,454,37,84,343,43,60
413,361513,454,17,83,343,21,88
419,886834,454,43,67,343,51,67
423,100816,454,21,63,343,31,57
439,367687,454,37,83,343,43,60
443,498863,454,37,71,343,43,50
448,237627,454,41,78,343,43,78
467,898333,454,27,80,343,31,68
468,505132,454,33,60,343,41,65
477,639227,454,31,74,343,33,75
479,115390,454,37,86,343,43,83
502,908120,454,51,70,343,53,53
512,910055,454,41,65,343,51,59
514,779462,454,37,89,343,43,82
539,390839,454,27,62,343,33,53
540,784071,454,31,46,343,43,73
541,784071,454,37,80,343,43,73
