grade1,grade2
57,83
46,71
70,71
76,56
55,79
44,52
74,52
70,79
58,74
75,59
97,98
65,60
77,85
45,67
61,67
74,76
66,71
74,74
81,81
88,80
73,82
83,80
77,84
69,74
73,80
85,80
62,65
71,85
82,72
62,63
68,82
92,93
79,75
91,86
62,66
62,71
75,73
74,79
73,76
58,82
58,74
72,88
68,82
94,99
67,39
71,24
88,88
68,53
70,62
78,85
64,82
76,90
62,77
92,96
62,71
98,91
66,71
45,70
55,70
87,55
89,63
61,80
93,98
65,78
73,79
87,66
75,83
89,87
67,74
77,92
68,85
94,100
87,92
68,66
93,80
79,91
92,86
76,78
82,72
82,77
62,80
88,100
89,94
91,100
72,75
90,85
90,86
46,50
59,50
69,77
78,90
77,77
93,73
71,87
81,83
91,68
59,74
70,71
67,84
84,57
96,93
96,100
64,82
76,88
76,90
71,83
58,72
60,72
96,86
71,79
54,77
78,81
91,81
97,98
87,88
66,79
78,94
87,100
52,84
88,91
60,75
72,84
75,88
44,73
62,73
55,84
54,79
57,81
86,84
65,79
38,88
71,88
96,98
66,77
58,68
64,52
73,74
66,65
93,84
57,62
78,63
78,79
82,85
66,77
62,77
76,77
76,84
75,88
75,88
73,86
64,77
52,65
82,86
80,88
65,83
68,75
83,76
76,78
36,71
45,71
68,71
55,48
62,68
80,42
68,81
82,65
82,61
60,73
68,84
93,87
93,91
78,85
83,52
71,90
57,80
83,84
83,81
83,80
76,56
50,77
50,78
58,70
62,54
61,74
94,76
94,86
94,78
79,71
64,87
97,67
60,78
76,79
64,82
86,82
66,85
66,66
43,81
80,81
68,63
77,80
50,78
75,80
77,88
81,84
63,74
62,83
69,28
74,81
67,70
67,73
46,75
73,75
89,81
82,81
40,72
64,72
79,79
71,74
79,88
87,93
74,75
78,87
28,76
63,76
64,76
66,75
74,68
66,75
66,86
80,83
58,71
70,90
99,100
85,73
85,46
85,87
83,62
68,94
65,93
75,77
50,75
71,68
91,93
74,91
81,94
81,86
71,82
70,86
61,82
66,76
66,77
89,90
62,74
85,83
62,73
55,72
71,85
71,89
100,100
53,77
53,68
72,77
72,68
83,85
81,71
77,86
57,70
57,66
45,71
45,72
68,71
68,72
66,87
70,82
75,80
66,64
96,100
60,70
65,70
72,71
72,88
73,56
61,67
95,89
76,24
58,68
66,71
81,78
76,81
76,92
82,77
69,86
61,65
