,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
7,656717,348,33,69,350,41,69
23,789824,348,31,76,350,39,88
25,790412,348,19,45,350,21,73
65,535593,348,21,66,350,23,68
88,407379,348,33,83,350,43,80
127,283256,348,13,55,350,17,66
130,545723,348,25,64,350,29,65
158,287964,348,21,53,350,27,56
159,419303,348,23,76,350,27,82
177,947403,348,21,45,350,23,50
195,163053,348,23,79,350,31,83
198,425896,348,23,66,350,27,40
199,425896,348,23,66,350,31,34
220,429001,348,11,57,350,13,60
229,561100,348,35,56,350,39,59
232,168125,348,21,88,350,23,88
237,823887,348,27,73,350,31,78
247,563222,348,41,85,350,43,58
266,959940,348,23,50,350,31,53
272,174206,348,27,75,350,33,90
284,437503,348,21,71,350,25,70
288,568680,348,43,53,350,51,67
294,831219,348,29,68,350,31,65
307,311218,348,33,72,350,41,75
308,442320,348,31,77,350,35,64
322,576550,348,19,63,350,21,66
323,707629,348,41,84,350,43,70
333,185080,348,29,62,350,35,62
347,318260,348,15,60,350,17,63
362,975145,348,27,79,350,33,68
367,190969,348,19,45,350,25,61
368,190969,348,21,72,350,25,61
369,977405,348,21,73,350,23,58
380,847173,348,23,66,350,31,44
381,847173,348,23,66,350,33,61
390,717056,348,7,86,350,13,88
392,455006,348,23,61,350,27,50
395,324920,348,23,54,350,31,78
435,857058,348,23,74,350,31,66
439,988805,348,23,72,350,31,34
440,988805,348,23,72,350,37,64
442,726915,348,25,70,350,29,53
452,859571,348,31,43,350,37,35
457,729651,348,33,78,350,41,50
466,469473,348,19,80,350,21,71
476,471017,348,17,64,350,23,60
486,603463,348,51,55,350,57,59
492,604412,348,21,75,350,23,56
494,604538,348,47,76,350,53,80
495,605062,348,7,54,350,11,50
496,998433,348,17,73,350,21,72
501,736895,348,23,70,350,31,71
506,475101,348,33,80,350,41,50
530,348995,348,23,75,350,31,80
542,482890,348,13,64,350,17,63
552,354374,348,33,63,350,41,73
557,355306,348,23,66,350,27,56
566,619201,348,23,79,350,27,65
567,619241,348,21,83,350,27,71
574,619897,348,33,75,350,41,50
583,883450,348,27,71,350,31,55
585,490250,348,43,55,350,53,50
594,622740,348,23,82,350,27,67
595,622976,348,33,69,350,41,34
596,622976,348,33,69,350,43,73
613,362682,348,33,74,350,41,65
618,363625,348,41,88,350,47,77
627,102763,348,31,61,350,37,74
650,369321,348,13,60,350,21,66
653,762732,348,21,66,350,23,72
656,238895,348,17,79,350,25,80
664,633101,348,15,58,350,19,65
670,372433,348,31,56,350,33,51
677,242213,348,21,76,350,27,93
704,901942,348,31,76,350,37,61
713,641362,348,27,77,350,33,75
728,249857,348,23,73,350,31,74
739,644105,348,33,82,350,37,80
741,120364,348,21,93,350,25,79
752,645741,348,19,68,350,21,55
759,384386,348,11,88,350,15,94
770,910893,348,23,76,350,31,73
776,780616,348,19,71,350,25,65
815,393040,348,31,50,350,37,62
817,393059,348,23,61,350,31,37
