,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,925225,240,17,69,467,43,65
1,270850,240,1,69,467,31,60
2,145077,240,9,75,467,39,78
4,157391,240,13,71,467,31,60
5,425297,240,11,51,467,31,65
6,425378,240,13,53,467,31,55
7,950474,240,17,72,467,33,64
8,295424,240,17,87,467,43,88
9,821810,240,13,99,467,33,98
10,952972,240,7,69,467,21,56
11,429612,240,23,59,467,43,72
12,563252,240,11,84,467,43,68
13,175686,240,17,85,467,43,68
14,318602,240,13,95,467,43,94
15,974848,240,7,85,467,31,94
16,192242,240,13,66,467,33,80
17,198444,240,13,95,467,43,88
18,723192,240,1,79,467,29,62
19,330264,240,1,71,467,21,73
20,987479,240,21,68,467,33,65
21,332385,240,21,76,467,43,73
22,206528,240,11,81,467,43,91
23,337955,240,1,87,467,21,80
24,206978,240,13,82,467,43,84
25,612889,240,23,55,467,43,53
26,359163,240,21,76,467,43,50
27,629566,240,11,73,467,41,78
28,646445,240,15,94,467,19,72
29,779772,240,11,90,467,43,93
30,782623,240,1,62,467,29,51
31,651702,240,11,95,467,41,78
