grade1,grade2
94,65
60,73
71,81
71,82
79,45
81,85
61,63
94,75
80,86
85,66
59,63
67,72
73,69
76,75
66,52
53,77
77,80
76,84
83,67
81,86
76,76
64,60
66,67
70,77
46,61
69,61
86,62
78,80
91,85
82,74
67,80
50,73
81,73
70,45
68,73
60,68
70,68
91,90
69,73
75,45
73,64
66,67
67,67
67,70
80,76
93,91
85,86
80,77
81,59
71,74
87,84
71,30
85,70
65,69
81,84
90,92
93,87
85,74
68,73
70,87
69,73
71,53
77,66
72,70
63,58
68,77
65,55
71,71
67,64
84,96
99,99
74,68
86,72
80,81
91,87
72,65
62,67
67,68
79,72
86,84
83,84
58,53
88,99
50,65
33,66
55,66
77,72
63,72
76,86
96,91
77,90
67,77
80,70
73,60
85,88
77,70
76,69
69,57
66,85
60,63
52,61
93,88
86,76
78,87
86,82
82,97
83,80
56,73
61,55
85,92
68,69
75,71
68,77
66,70
82,73
75,62
82,69
88,84
89,72
72,70
69,58
84,86
73,83
85,83
90,87
82,84
62,50
78,61
71,67
81,84
78,68
78,71
89,93
74,71
85,81
61,55
89,86
74,69
94,89
88,79
70,74
60,67
73,66
70,69
83,88
68,50
84,75
65,37
80,85
79,86
78,73
72,74
69,73
88,85
93,95
83,65
81,68
82,77
67,72
87,87
93,94
59,50
80,62
53,50
82,70
73,77
82,85
80,86
83,78
73,43
82,86
59,75
79,70
43,65
67,45
63,67
70,43
88,82
69,68
99,84
77,84
76,78
57,55
89,90
85,81
65,58
74,63
59,43
67,77
66,45
76,73
80,80
71,76
70,79
74,78
88,54
81,87
80,83
81,76
79,97
91,86
90,82
72,81
56,80
82,76
65,65
85,78
68,57
58,53
75,86
56,63
93,81
87,100
84,58
91,84
77,71
83,67
78,65
62,80
75,75
81,89
82,70
74,83
84,80
73,79
74,83
72,95
32,66
66,66
70,74
90,92
63,84
90,95
82,74
78,75
89,92
65,64
72,70
76,91
81,85
63,55
91,97
65,70
74,30
74,30
95,92
71,63
72,70
82,84
87,86
68,61
80,72
69,81
73,51
73,81
94,88
31,53
64,53
60,86
66,77
67,75
76,76
96,82
80,87
85,26
85,62
86,87
87,81
70,60
64,69
68,72
75,76
57,59
80,77
76,72
77,81
78,69
74,88
76,89
64,73
91,81
83,93
93,93
68,81
74,81
64,82
80,72
79,72
66,95
75,81
72,81
71,80
63,40
63,76
69,53
68,61
60,42
60,62
67,51
74,60
63,73
79,87
74,91
73,78
88,87
55,50
71,78
93,80
76,90
84,44
84,57
82,89
81,72
92,82
84,71
83,90
68,45
60,39
64,64
97,99
78,72
64,66
59,20
88,73
83,76
86,89
60,39
60,45
87,86
76,64
90,85
68,83
81,80
66,59
64,68
74,74
70,63
67,65
86,64
79,77
63,72
71,74
92,93
84,71
72,54
71,56
75,83
93,91
74,54
82,78
70,67
70,75
70,76
99,99
71,64
80,68
90,95
71,68
77,85
83,71
77,84
71,87
70,57
84,78
63,59
71,93
78,84
82,76
80,76
87,78
92,80
90,84
68,72
93,82
62,73
68,56
81,70
75,65
71,80
56,64
74,82
81,76
71,64
87,82
97,98
89,84
80,89
56,84
61,69
89,97
70,71
82,83
77,83
54,56
80,54
72,62
82,77
85,63
67,69
87,65
87,91
93,85
70,90
61,50
53,67
65,90
