grade1,grade2
84,63
51,84
82,76
97,97
57,59
70,77
75,92
70,88
69,86
58,63
70,88
76,67
65,69
56,85
46,72
61,72
63,93
81,80
67,92
72,80
74,79
75,88
84,72
96,95
70,65
69,60
97,85
66,67
93,96
67,73
56,68
85,71
90,70
76,72
96,79
62,80
75,85
76,73
99,90
83,83
81,92
72,65
86,82
86,91
73,70
72,75
71,72
81,82
80,66
77,77
83,70
71,67
50,77
75,69
62,76
89,70
83,88
88,77
84,75
73,70
79,71
84,70
87,91
70,83
87,97
81,44
61,80
86,73
93,83
59,65
71,57
89,79
79,66
75,72
82,70
67,97
64,75
64,65
87,91
51,61
95,72
72,52
66,70
93,95
94,81
74,86
81,70
80,75
63,69
79,67
84,70
74,71
69,86
60,66
73,71
79,77
72,78
81,95
75,82
82,90
74,86
100,84
92,88
57,60
81,73
72,80
57,74
77,69
58,50
72,65
58,67
72,72
64,82
57,70
64,66
98,98
56,64
71,47
75,71
75,66
79,70
66,77
84,86
84,79
72,89
79,76
80,74
73,52
85,56
81,81
65,64
76,88
73,64
70,71
73,79
77,70
84,74
74,79
52,84
68,64
72,76
69,68
70,58
74,74
72,61
62,86
81,54
69,84
67,75
88,76
86,92
58,52
76,67
86,86
94,91
80,79
90,85
75,70
70,76
