grade1,grade2
79,76
40,62
85,62
71,76
25,76
72,77
86,73
64,70
69,72
88,84
82,56
73,76
78,70
60,65
55,65
66,77
81,85
68,89
88,84
74,86
72,67
58,80
67,65
78,86
70,81
34,62
58,69
40,64
83,75
62,79
71,81
61,73
63,81
83,89
50,67
68,76
65,72
73,70
51,70
65,63
73,73
64,72
76,51
87,84
43,66
69,87
80,86
89,81
71,83
71,85
75,80
79,83
75,71
61,72
77,72
47,81
87,81
65,64
47,83
67,74
83,75
58,77
64,71
86,77
70,85
84,76
77,71
74,82
62,79
57,75
81,81
58,68
67,78
74,79
87,79
81,72
77,84
82,77
95,86
74,80
67,63
71,74
54,76
40,80
85,80
79,58
60,83
73,83
71,78
75,82
82,82
89,81
75,69
66,72
27,68
82,71
77,73
63,70
64,80
50,83
52,74
90,85
68,70
70,72
80,85
78,60
79,73
68,77
77,79
80,84
71,50
64,64
67,83
69,76
50,85
80,70
40,75
41,73
72,73
61,82
65,79
66,75
44,77
70,82
65,72
45,69
74,79
50,56
72,74
58,83
65,70
75,76
54,76
80,79
67,82
64,82
46,74
68,74
67,79
64,73
45,57
75,76
60,80
51,71
64,82
78,70
74,76
76,82
73,80
62,59
93,83
50,74
79,80
57,77
