,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
1,262913,454,27,85,480,33,83
3,133890,454,27,77,480,33,66
6,658701,454,29,89,480,31,80
8,791160,454,29,80,480,31,71
9,398071,454,27,85,480,33,82
11,530835,454,29,58,480,31,70
15,401438,454,29,88,480,31,87
18,795779,454,17,60,480,21,75
22,141575,454,25,83,480,29,87
31,671211,454,37,73,480,43,80
33,802531,454,15,78,480,21,84
36,541730,454,41,64,480,43,79
39,542953,454,41,70,480,43,75
40,939437,454,41,72,480,43,78
41,284222,454,27,87,480,33,82
43,415529,454,37,75,480,43,77
46,154672,454,41,64,480,43,83
52,681537,454,29,83,480,31,83
56,946160,454,37,70,480,43,79
57,160211,454,27,82,480,33,79
65,819879,454,29,84,480,31,82
67,689890,454,31,82,480,43,66
68,952494,454,27,80,480,33,72
69,694446,454,41,74,480,43,85
70,432556,454,27,87,480,33,77
71,170677,454,41,59,480,43,75
73,304812,454,11,76,480,23,76
80,703675,454,27,74,480,31,92
81,835449,454,37,74,480,43,75
83,312164,454,37,65,480,43,76
93,579612,454,17,66,480,23,84
94,448596,454,27,80,480,33,76
95,973262,454,25,78,480,31,83
101,846838,454,21,75,480,31,78
102,191544,454,41,62,480,43,78
103,978326,454,21,99,480,23,97
104,192645,454,25,85,480,31,75
107,718511,454,27,91,480,33,83
113,327843,454,27,74,480,33,76
117,855390,454,27,80,480,33,80
119,332142,454,41,76,480,43,80
121,988309,454,27,96,480,33,89
125,861190,454,27,81,480,33,85
128,866120,454,27,76,480,33,80
136,213192,454,37,73,480,43,72
141,739373,454,15,89,480,21,88
142,477636,454,41,57,480,43,69
149,613828,454,37,74,480,43,79
150,613961,454,27,86,480,33,82
152,616845,454,37,75,480,43,70
153,355015,454,27,58,480,33,78
154,879361,454,21,71,480,23,73
156,229007,454,37,75,480,43,73
161,757369,454,37,85,480,43,82
163,365043,454,29,89,480,31,85
166,498116,454,23,76,480,33,57
167,762273,454,31,50,480,33,71
169,239055,454,41,54,480,43,60
175,110614,454,27,91,480,33,83
177,243016,454,41,62,480,43,76
178,243558,454,27,87,480,33,78
180,506114,454,27,86,480,33,73
182,114190,454,17,87,480,23,88
183,245431,454,27,75,480,33,81
185,639661,454,37,71,480,43,79
186,770951,454,27,77,480,33,69
188,118260,454,27,77,480,33,85
193,645724,454,37,68,480,43,78
201,254730,454,15,88,480,21,91
202,910137,454,15,68,480,19,79
205,255716,454,37,83,480,43,81
206,649404,454,41,63,480,43,73
208,387644,454,27,84,480,33,75
210,257809,454,17,79,480,23,90
217,653399,454,27,87,480,31,84
220,130302,454,37,89,480,43,80
221,392923,454,25,77,480,31,78
