,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,526407,492,13,80,448,21,68
1,265628,492,21,90,448,29,84
10,671320,492,13,83,448,21,65
17,937729,492,23,86,448,27,78
30,164514,492,23,80,448,27,72
36,691359,492,33,85,448,41,79
40,301520,492,13,84,448,23,90
42,174212,492,13,80,448,17,90
43,961965,492,33,81,448,37,72
47,310162,492,21,85,448,25,77
50,966693,492,23,82,448,27,68
51,181527,492,3,82,448,7,72
58,842640,492,13,80,448,21,83
69,724718,492,13,86,448,23,72
73,858707,492,23,84,448,27,61
74,728283,492,23,86,448,27,63
81,601356,492,33,88,448,43,86
90,350456,492,21,83,448,41,90
95,622740,492,23,94,448,33,57
111,640792,492,13,84,448,23,67
116,776533,492,13,85,448,23,80
