,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,799627,354,27,88,487,43,94
2,148647,354,21,82,487,33,67
3,285873,354,21,87,487,33,71
4,549899,354,21,85,487,31,97
5,825960,354,17,67,487,33,84
6,434075,354,13,80,487,23,86
7,828649,354,21,78,487,33,82
8,178728,354,21,85,487,33,78
9,445345,354,15,93,487,31,98
11,317022,354,21,75,487,33,64
12,974848,354,21,87,487,33,91
13,852494,354,13,90,487,23,95
14,723192,354,15,87,487,31,35
16,744019,354,27,91,487,43,82
17,351971,354,21,74,487,31,63
18,493948,354,21,55,487,23,79
19,900951,354,17,69,487,23,74
