,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
1,787023,448,21,87,349,23,85
3,265628,448,29,84,349,31,85
4,135654,448,27,75,349,33,54
5,660573,448,29,61,349,31,74
6,660594,448,33,62,349,37,84
7,398948,448,17,73,349,27,86
11,793596,448,31,75,349,37,95
12,794158,448,27,66,349,33,66
14,139307,448,43,64,349,47,63
18,273411,448,25,68,349,31,72
20,929662,448,21,94,349,23,87
22,669744,448,33,62,349,47,77
24,670640,448,21,61,349,23,66
25,933410,448,23,80,349,37,95
29,934488,448,31,78,349,37,77
30,541536,448,27,81,349,33,82
33,411831,448,41,77,349,43,65
37,806285,448,33,74,349,37,62
40,675826,448,17,78,349,27,80
41,675947,448,31,84,349,33,76
42,283011,448,21,79,349,27,76
47,809759,448,17,51,349,23,71
48,416608,448,31,86,349,43,80
52,810736,448,31,78,349,37,69
53,942283,448,27,71,349,33,65
56,419311,448,17,51,349,27,77
57,288426,448,23,58,349,33,71
58,553831,448,41,85,349,43,60
59,947140,448,41,50,349,47,60
62,164440,448,23,85,349,33,70
65,820800,448,29,38,349,31,60
67,689890,448,37,62,349,43,64
68,952494,448,21,74,349,33,68
70,429401,448,21,77,349,23,80
72,954629,448,31,67,349,33,71
73,692679,448,21,79,349,23,85
75,562886,448,41,88,349,43,89
79,959934,448,41,74,349,43,84
81,435703,448,37,86,349,43,87
85,307903,448,41,66,349,43,50
86,963412,448,27,76,349,37,69
90,572231,448,29,95,349,31,84
93,180559,448,33,67,349,37,73
95,181332,448,37,67,349,43,71
96,837135,448,41,68,349,43,82
97,837314,448,31,60,349,43,50
99,445790,448,41,72,349,53,67
101,708323,448,31,78,349,37,66
102,316009,448,23,80,349,27,71
104,318668,448,33,75,349,37,77
111,845404,448,23,86,349,27,78
113,846838,448,21,79,349,23,67
117,979691,448,21,85,349,23,66
118,980169,448,27,79,349,33,65
120,456259,448,27,58,349,33,66
130,200101,448,31,68,349,43,75
131,855793,448,37,74,349,43,82
132,594389,448,15,74,349,21,73
133,332541,448,21,89,349,23,78
134,202284,448,15,70,349,21,71
135,595955,448,43,55,349,47,41
137,989682,448,15,76,349,21,78
138,465896,448,13,59,349,17,69
139,859304,448,37,82,349,43,87
141,991087,448,29,55,349,31,64
144,991696,448,23,70,349,37,91
146,599796,448,21,72,349,33,76
147,337892,448,29,82,349,31,72
151,208770,448,31,86,349,43,80
152,995406,448,37,67,349,43,95
153,602838,448,27,73,349,37,71
154,472265,448,37,85,349,47,83
156,472989,448,21,83,349,23,80
160,213015,448,21,70,349,33,73
164,214339,448,29,62,349,31,80
169,613418,448,37,76,349,43,70
172,745016,448,23,74,349,33,72
174,876928,448,13,63,349,17,65
176,223923,448,15,61,349,25,71
180,359475,448,43,65,349,47,69
187,885705,448,21,80,349,23,67
191,100485,448,23,66,349,27,79
194,364752,448,33,78,349,37,80
195,496069,448,23,67,349,33,55
198,628449,448,23,84,349,33,80
199,497575,448,21,79,349,23,63
200,628979,448,31,42,349,33,58
201,499573,448,31,80,349,35,73
205,631947,448,25,80,349,31,70
208,239764,448,33,82,349,43,83
209,501979,448,29,90,349,31,81
211,109583,448,23,74,349,27,69
216,110614,448,27,78,349,33,70
217,766651,448,23,72,349,27,58
221,506114,448,27,69,349,33,65
222,768313,448,27,63,349,37,64
225,245431,448,27,71,349,33,72
226,770031,448,33,52,349,37,42
229,772538,448,41,60,349,43,67
230,773099,448,31,53,349,33,72
233,642459,448,21,83,349,23,80
234,774771,448,37,88,349,43,82
237,121217,448,27,84,349,33,89
238,252314,448,29,74,349,31,83
240,778399,448,31,79,349,33,65
244,911260,448,23,56,349,33,76
246,387250,448,21,87,349,23,80
251,127988,448,31,56,349,35,70
252,784071,448,37,76,349,43,63
256,391956,448,21,85,349,23,79
258,260970,448,41,80,349,43,81
