grade1,grade2
87,79
75,68
91,85
72,76
93,87
95,88
82,61
92,89
93,70
93,96
79,92
91,80
94,83
80,60
95,79
84,94
95,100
95,89
93,87
89,96
95,90
80,55
91,64
81,74
71,60
79,44
75,77
100,99
91,87
82,65
84,96
92,85
86,94
85,80
93,91
82,75
87,82
94,90
94,98
78,72
98,100
88,82
87,85
84,77
96,91
74,68
73,75
77,79
89,83
99,87
77,93
85,90
91,100
88,98
94,94
80,53
84,70
97,84
73,78
92,93
71,84
84,81
76,85
94,100
82,84
93,86
80,62
57,40
85,99
66,70
80,89
71,42
71,50
80,70
90,95
83,97
100,87
83,79
99,97
87,78
83,77
95,95
88,57
77,71
93,79
99,100
97,100
89,90
81,63
94,91
93,79
95,97
90,100
89,75
87,65
87,87
90,77
