grade1,grade2
68,63
57,80
69,73
78,77
72,62
92,100
72,84
81,85
62,81
74,70
72,74
66,81
87,78
67,77
82,85
75,71
66,73
71,75
76,81
61,80
70,77
66,79
64,74
84,86
72,78
53,44
72,74
76,86
84,79
74,84
87,88
69,77
66,84
74,64
54,84
65,88
83,80
63,82
90,78
68,85
69,78
69,72
78,61
64,56
95,91
68,79
89,81
75,83
84,70
89,74
72,54
57,74
56,45
69,68
46,70
55,66
63,90
60,56
59,80
80,73
71,84
55,69
62,82
68,77
59,60
67,82
55,79
65,87
90,84
75,64
51,65
73,73
82,79
57,76
60,46
89,80
64,83
65,79
72,62
72,77
78,80
73,65
70,78
65,62
65,76
89,87
83,87
53,66
79,83
92,90
73,72
66,84
76,67
81,83
73,78
76,81
77,83
60,83
55,73
73,85
68,83
78,78
57,72
72,84
62,82
90,92
76,79
77,57
68,78
92,81
61,64
58,66
71,82
75,89
55,53
85,84
66,77
63,75
71,83
73,75
67,90
76,79
93,84
76,73
71,74
69,86
82,82
60,73
73,80
52,66
84,84
81,81
73,85
66,85
93,82
65,87
77,77
81,83
64,58
77,72
67,76
90,82
58,78
82,84
41,69
65,69
90,89
91,89
85,81
46,50
79,89
87,90
72,68
50,42
50,70
66,72
80,74
82,85
51,75
64,77
61,82
88,89
67,75
59,79
77,81
52,77
80,66
53,89
76,76
56,74
74,94
59,73
85,81
57,63
92,91
62,88
54,73
87,91
85,81
86,87
67,77
91,87
66,74
83,76
67,79
67,71
67,71
75,88
80,78
57,68
78,79
72,83
80,89
81,84
68,81
74,67
64,68
89,76
58,76
80,88
84,77
81,83
74,79
51,80
78,64
74,80
62,76
72,78
84,82
84,90
86,79
68,75
70,67
73,61
89,84
85,82
69,89
87,84
87,85
72,71
77,83
46,76
81,76
70,80
84,82
80,75
46,80
93,92
77,78
66,76
82,66
64,76
58,80
53,63
75,81
58,72
68,79
57,67
66,85
73,76
66,46
57,72
68,82
63,65
57,65
75,76
91,86
63,80
75,80
69,78
75,77
81,64
80,71
53,70
73,67
76,66
74,83
78,74
40,70
87,73
83,84
83,88
77,73
73,72
77,80
66,74
72,81
69,80
68,72
56,79
67,69
58,84
97,91
91,96
86,90
80,80
47,61
62,61
81,98
69,77
78,79
71,76
77,82
60,81
54,75
46,68
83,68
77,81
71,76
70,84
78,88
71,80
77,88
69,71
69,81
92,89
60,70
56,74
54,65
78,93
67,67
59,68
70,71
70,84
91,91
93,87
90,77
50,74
67,73
51,45
85,77
87,77
60,84
71,81
65,75
63,74
81,87
46,70
54,70
70,76
56,83
76,88
74,84
63,72
72,88
