CS131,CS348
74,73
73,45
84,90
86,66
64,65
76,66
82,84
93,44
92,83
85,84
85,68
46,67
50,67
86,59
94,88
77,68
89,91
95,82
90,87
92,75
91,82
86,72
83,75
86,80
85,73
83,85
97,91
68,62
64,69
85,68
90,62
75,71
87,53
80,68
82,77
93,86
93,63
60,62
74,67
69,65
81,45
81,78
86,45
86,72
85,73
89,76
79,77
87,94
81,61
87,74
95,70
76,74
87,74
68,78
96,80
87,62
78,55
84,71
88,80
94,89
86,43
86,64
63,70
87,83
73,71
44,69
62,69
83,59
91,72
85,70
70,56
91,52
98,55
80,56
83,68
71,45
71,78
36,45
85,45
70,62
93,81
86,76
78,64
81,73
91,79
64,64
76,92
62,68
79,58
77,57
43,66
79,66
87,71
86,71
74,65
81,67
91,78
89,50
46,61
81,61
