CS360,CS447
68,70
78,72
59,68
92,86
72,87
81,79
62,81
74,61
80,80
66,76
82,76
76,77
61,52
40,65
65,65
61,74
64,72
72,77
76,80
74,82
87,66
54,61
83,82
63,75
90,80
69,77
95,98
68,89
89,85
75,65
57,66
78,82
46,71
63,78
59,70
71,78
87,76
62,71
67,81
65,66
90,82
51,70
64,84
71,73
72,74
81,78
70,77
65,78
89,77
83,88
79,72
92,97
73,68
66,74
76,80
81,72
76,70
55,92
73,68
78,82
90,92
76,76
88,72
68,73
92,72
75,74
85,91
66,84
71,75
73,70
67,76
76,71
76,73
69,89
82,82
73,75
66,74
93,86
77,70
77,80
81,76
58,70
77,71
90,91
79,80
87,84
66,75
80,85
82,76
61,77
88,79
67,86
77,81
80,72
63,84
58,78
76,76
59,75
85,80
60,65
57,70
92,80
85,67
86,90
50,76
67,70
86,96
75,76
57,84
80,77
81,76
74,72
68,73
89,77
84,73
81,84
73,65
78,76
74,83
79,85
72,71
84,85
89,84
69,67
87,84
72,66
77,78
46,66
70,66
93,94
77,72
66,86
71,71
75,74
68,65
66,72
73,79
68,56
75,69
75,77
75,84
86,81
81,67
80,82
73,72
76,67
74,81
78,85
87,77
83,78
83,75
66,76
69,80
68,57
56,68
67,74
58,83
52,76
97,90
91,92
81,80
71,51
77,80
77,82
71,80
78,83
69,69
69,82
92,90
56,79
78,87
70,71
91,91
93,84
90,81
50,65
85,75
88,82
87,84
81,81
76,83
