,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,918408,240,23,59,489,43,83
1,656717,240,27,64,489,43,71
2,396481,240,17,75,489,43,56
3,789824,240,19,73,489,41,79
4,265831,240,17,63,489,27,52
5,134978,240,15,86,489,35,79
6,792065,240,21,67,489,51,74
7,137521,240,11,67,489,21,59
8,662040,240,11,97,489,23,98
9,531965,240,21,56,489,51,60
10,533296,240,27,61,489,51,85
11,533953,240,23,41,489,51,67
12,533953,240,37,74,489,51,67
13,796293,240,17,85,489,37,76
14,796317,240,17,74,489,41,71
15,141373,240,7,75,489,31,74
16,403527,240,9,76,489,29,81
17,404037,240,13,79,489,41,80
18,405442,240,23,80,489,43,82
19,799263,240,17,76,489,31,80
20,799305,240,27,85,489,41,84
21,668864,240,17,74,489,41,74
22,800073,240,17,69,489,41,80
23,538243,240,17,75,489,31,80
24,276256,240,13,68,489,43,65
25,669558,240,17,76,489,43,85
26,931980,240,7,75,489,21,72
27,801457,240,11,46,489,63,63
28,801457,240,17,61,489,63,63
29,933410,240,17,72,489,43,82
30,802710,240,17,97,489,37,93
31,672162,240,21,73,489,43,75
32,673036,240,17,93,489,43,86
33,804514,240,23,65,489,51,66
34,804514,240,23,65,489,51,71
35,280343,240,29,59,489,49,73
36,149604,240,21,78,489,41,79
37,805149,240,13,46,489,61,76
38,805149,240,21,68,489,61,76
39,674288,240,21,66,489,31,82
40,674288,240,21,66,489,33,74
41,543267,240,17,74,489,43,88
42,807636,240,13,62,489,41,82
43,414539,240,15,95,489,35,99
44,283569,240,13,75,489,27,39
45,808153,240,13,55,489,43,24
46,808900,240,13,81,489,43,88
47,153736,240,17,75,489,43,53
48,154029,240,17,73,489,43,62
49,416222,240,17,66,489,31,85
50,809553,240,17,68,489,41,82
51,417524,240,21,51,489,41,90
52,811535,240,21,73,489,43,77
53,943075,240,17,93,489,43,96
54,287896,240,13,78,489,63,71
55,550368,240,15,93,489,41,91
56,419303,240,21,69,489,31,71
57,681731,240,43,62,489,51,70
58,419973,240,13,88,489,43,55
59,815657,240,15,70,489,21,63
60,684720,240,21,75,489,33,80
61,947423,240,31,90,489,53,98
62,161999,240,23,72,489,41,78
63,817796,240,13,71,489,33,79
64,293511,240,21,80,489,43,66
65,163687,240,17,68,489,21,83
66,163852,240,21,81,489,29,87
67,950474,240,17,72,489,43,74
68,427251,240,21,73,489,33,92
69,689685,240,13,68,489,41,85
70,167249,240,11,92,489,43,100
71,822875,240,11,73,489,31,92
72,823053,240,27,79,489,41,66
73,954248,240,17,83,489,43,80
74,823350,240,11,77,489,43,91
75,168125,240,13,86,489,31,86
76,168500,240,21,73,489,41,78
77,169772,240,21,85,489,43,72
78,169772,240,21,85,489,43,77
79,956230,240,15,64,489,39,80
80,563252,240,11,84,489,43,100
81,432224,240,13,89,489,43,94
82,171363,240,11,88,489,33,100
83,172214,240,13,68,489,41,75
84,827970,240,21,85,489,33,85
85,827970,240,21,85,489,33,86
86,173740,240,21,53,489,61,50
87,961292,240,23,70,489,43,77
88,568477,240,21,81,489,41,90
89,961782,240,23,52,489,41,77
90,437503,240,19,71,489,29,73
91,568698,240,11,78,489,31,87
92,437764,240,21,65,489,41,83
93,175686,240,17,85,489,43,68
94,438427,240,21,65,489,41,74
95,569944,240,15,77,489,39,71
96,570491,240,25,83,489,49,84
97,309029,240,17,81,489,33,57
98,571620,240,17,93,489,31,93
99,571993,240,11,98,489,23,100
100,965887,240,21,62,489,41,82
101,179629,240,17,80,489,43,88
102,179629,240,17,80,489,43,90
103,441836,240,21,75,489,41,83
104,966157,240,19,60,489,41,72
105,311218,240,31,72,489,43,72
106,835703,240,15,95,489,31,86
107,445348,240,17,71,489,31,79
108,708323,240,17,63,489,31,77
109,446440,240,17,72,489,31,81
110,577553,240,17,84,489,33,81
111,577555,240,21,92,489,43,98
112,971247,240,21,68,489,43,88
113,316801,240,23,53,489,43,79
114,972337,240,21,80,489,43,94
115,448579,240,13,88,489,43,100
116,973582,240,13,51,489,41,84
117,580428,240,21,67,489,41,91
118,842889,240,17,63,489,31,75
119,580819,240,17,80,489,43,84
120,843003,240,17,76,489,41,88
121,318789,240,29,64,489,39,73
122,581104,240,17,63,489,53,84
123,450211,240,21,78,489,43,79
124,581795,240,21,80,489,41,84
125,713858,240,17,53,489,41,79
126,714194,240,33,73,489,51,88
127,715465,240,15,97,489,29,98
128,846692,240,11,62,489,43,77
129,584625,240,27,66,489,43,68
130,322491,240,17,71,489,53,52
131,978148,240,23,71,489,31,74
132,847409,240,21,83,489,43,65
133,978848,240,11,83,489,21,84
134,981072,240,19,78,489,41,62
135,456977,240,13,72,489,41,63
136,456977,240,13,72,489,41,79
137,458364,240,27,83,489,41,85
138,459539,240,13,64,489,41,77
139,460960,240,21,56,489,43,77
140,724341,240,13,61,489,41,77
141,724341,240,13,61,489,43,84
142,200326,240,17,80,489,43,88
143,200326,240,17,80,489,43,88
144,986829,240,15,62,489,39,86
145,200837,240,17,70,489,31,77
146,857058,240,17,53,489,33,65
147,595834,240,17,77,489,31,86
148,727097,240,17,88,489,43,88
149,596137,240,1,69,489,35,79
150,204078,240,13,74,489,37,83
