,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131252,245,13,71,448,27,82
1,787296,245,21,52,448,27,50
2,787766,245,7,77,448,17,73
3,657306,245,3,81,448,13,71
4,526806,245,21,68,448,41,64
5,265140,245,11,63,448,31,50
6,266249,245,17,76,448,31,88
7,266465,245,21,73,448,47,65
8,660594,245,13,71,448,33,62
9,792065,245,23,78,448,37,78
10,398948,245,7,76,448,17,73
11,530559,245,11,74,448,21,78
12,530835,245,15,84,448,29,67
13,793596,245,17,81,448,31,75
14,924921,245,11,71,448,37,69
15,532023,245,11,75,448,25,66
16,138858,245,21,60,448,47,52
17,794306,245,17,73,448,37,65
18,139307,245,11,41,448,43,64
19,139307,245,13,59,448,43,64
20,925909,245,7,92,448,17,82
21,532935,245,13,62,448,27,65
22,139739,245,13,87,448,23,78
23,140941,245,21,90,448,29,100
24,272064,245,21,80,448,41,88
25,403160,245,17,66,448,33,76
26,534333,245,11,76,448,37,73
27,927632,245,11,63,448,21,64
29,534620,245,17,87,448,37,67
30,928379,245,21,78,448,33,74
31,273411,245,15,78,448,25,68
32,535638,245,11,84,448,33,67
33,273977,245,13,77,448,33,87
35,536307,245,13,100,448,17,80
36,143106,245,27,65,448,43,57
37,930463,245,3,89,448,13,79
38,537387,245,21,72,448,41,64
39,669024,245,17,69,448,31,83
40,800560,245,9,60,448,21,67
41,538625,245,7,90,448,13,67
42,669744,245,17,64,448,33,62
43,407676,245,21,83,448,41,80
44,539567,245,21,76,448,41,72
45,671211,245,21,64,448,43,72
46,933410,245,17,84,448,23,80
47,802568,245,1,73,448,31,90
48,672188,245,21,74,448,41,58
49,148002,245,21,73,448,41,69
50,934488,245,17,89,448,31,78
51,410494,245,7,58,448,27,68
52,410514,245,27,82,448,31,68
53,541730,245,21,71,448,33,78
54,804026,245,21,79,448,33,66
55,542140,245,21,70,448,31,77
56,411831,245,21,74,448,41,77
57,805149,245,21,61,448,47,69
58,805252,245,21,66,448,43,70
59,674212,245,13,69,448,27,64
60,150281,245,21,61,448,43,62
61,544112,245,17,64,448,37,81
62,150906,245,27,66,448,43,56
63,806285,245,17,65,448,33,74
64,675371,245,11,74,448,31,69
65,151211,245,13,55,448,33,65
66,544834,245,15,69,448,31,71
67,151689,245,13,80,448,33,82
68,544952,245,13,69,448,23,67
69,545134,245,17,80,448,31,70
70,283452,245,11,78,448,23,74
71,152510,245,21,58,448,33,62
72,677095,245,11,29,448,31,64
73,677095,245,15,60,448,31,64
74,939437,245,13,56,448,41,75
75,677437,245,13,82,448,23,78
76,677618,245,17,71,448,37,86
77,284521,245,13,79,448,33,67
78,153499,245,21,72,448,41,85
79,284991,245,21,86,448,33,63
80,416608,245,17,85,448,31,86
81,286285,245,21,61,448,41,67
82,417409,245,27,50,448,41,24
83,941726,245,1,50,448,7,45
84,941726,245,1,50,448,13,59
85,810736,245,17,76,448,31,78
86,286551,245,21,40,448,33,70
87,155674,245,11,85,448,27,67
88,550330,245,17,81,448,33,69
89,419311,245,7,77,448,17,51
90,288426,245,21,59,448,23,58
91,288910,245,11,70,448,31,50
92,290499,245,17,73,448,43,86
93,946160,245,31,64,448,37,70
94,684225,245,17,70,448,37,68
95,947036,245,21,57,448,29,59
96,291758,245,21,75,448,41,64
97,947140,245,21,61,448,41,50
98,816273,245,11,72,448,29,73
99,160927,245,13,69,448,23,64
100,947724,245,21,86,448,41,92
101,423722,245,15,62,448,27,46
102,423722,245,15,62,448,31,54
103,426025,245,21,68,448,41,67
104,295038,245,13,61,448,37,67
105,688654,245,17,85,448,23,68
106,164514,245,13,57,448,27,72
107,819879,245,15,76,448,29,74
108,427170,245,17,83,448,23,82
109,296334,245,17,73,448,43,76
110,951816,245,15,89,448,31,71
111,165431,245,17,79,448,33,78
112,689890,245,17,71,448,37,62
113,296695,245,17,79,448,37,77
114,296865,245,25,82,448,31,66
115,691350,245,21,38,448,33,68
116,691350,245,27,60,448,33,68
117,691665,245,23,86,448,31,78
118,954629,245,21,80,448,31,67
119,430643,245,21,71,448,33,81
120,168888,245,21,87,448,41,90
121,169136,245,15,66,448,25,52
123,694658,245,11,81,448,25,50
124,694809,245,13,74,448,31,65
125,170677,245,21,79,448,33,63
126,695597,245,1,88,448,13,94
127,433493,245,13,71,448,23,69
128,171363,245,13,98,448,23,86
129,564635,245,11,90,448,23,84
130,696053,245,3,57,448,23,78
131,958197,245,23,85,448,43,94
132,828202,245,11,75,448,21,59
133,959339,245,17,74,448,27,69
134,959934,245,21,73,448,41,74
135,435703,245,17,93,448,37,86
136,567658,245,17,63,448,37,62
137,961568,245,13,50,448,43,59
138,961782,245,17,88,448,41,57
139,961965,245,17,68,448,37,72
140,437764,245,21,64,448,33,76
141,437785,245,13,93,448,43,99
142,306840,245,17,70,448,37,65
143,306962,245,17,78,448,37,86
144,569396,245,17,70,448,33,76
145,700539,245,1,73,448,11,71
146,569944,245,19,79,448,25,76
147,177270,245,17,69,448,37,84
148,702161,245,17,73,448,43,62
149,440425,245,21,74,448,41,69
151,178609,245,19,65,448,31,73
152,440941,245,3,70,448,13,86
153,309903,245,21,79,448,41,74
154,703675,245,17,79,448,31,79
155,966157,245,15,70,448,25,62
156,835449,245,17,75,448,43,69
157,442324,245,23,62,448,33,76
158,835564,245,21,80,448,33,85
159,966693,245,13,72,448,27,68
160,573779,245,11,77,448,39,58
161,967238,245,13,65,448,33,76
162,443708,245,13,84,448,33,79
163,576550,245,11,81,448,25,80
164,576712,245,21,58,448,33,60
165,970283,245,17,79,448,37,61
166,315048,245,13,79,448,23,69
167,708323,245,17,66,448,31,78
169,315884,245,17,65,448,23,66
170,971247,245,27,87,448,41,97
171,316033,245,21,66,448,27,67
172,971616,245,13,51,448,33,76
173,185885,245,9,66,448,21,57
174,841605,245,21,63,448,33,68
175,972785,245,11,86,448,21,85
176,448504,245,9,75,448,15,85
177,973110,245,11,81,448,23,83
178,842542,245,15,70,448,31,59
179,449627,245,13,75,448,23,54
180,318668,245,13,70,448,33,75
181,580819,245,17,84,448,37,79
182,449767,245,11,70,448,37,68
183,580993,245,11,65,448,37,79
184,712223,245,11,68,448,25,73
185,581163,245,21,63,448,41,50
186,319082,245,17,50,448,43,67
187,188091,245,21,68,448,33,61
188,450477,245,23,67,448,37,68
189,712756,245,21,63,448,41,51
190,712795,245,33,65,448,47,66
191,975230,245,21,85,448,33,99
192,189073,245,17,77,448,37,77
193,451429,245,11,80,448,31,65
194,321069,245,37,70,448,43,61
195,845404,245,13,82,448,23,86
196,583552,245,17,71,448,37,82
197,976944,245,11,62,448,27,76
198,846387,245,11,74,448,31,70
199,584313,245,13,46,448,33,56
200,584313,245,21,65,448,33,56
201,191192,245,13,60,448,33,73
202,453383,245,13,91,448,23,86
203,191544,245,21,71,448,41,67
204,322683,245,19,64,448,21,46
205,847409,245,21,70,448,41,68
206,192756,245,17,68,448,37,58
208,193702,245,11,75,448,25,67
209,586994,245,13,82,448,23,74
210,849449,245,21,81,448,37,58
211,194747,245,11,89,448,23,86
212,456981,245,17,90,448,37,89
213,981625,245,17,82,448,37,68
214,326304,245,11,44,448,33,57
215,326304,245,21,60,448,33,57
216,589263,245,21,69,448,41,69
217,196135,245,13,86,448,31,81
218,983146,245,13,66,448,41,66
219,589943,245,21,72,448,41,86
220,590285,245,21,69,448,33,68
221,983567,245,11,80,448,23,89
222,197881,245,17,83,448,37,72
223,460210,245,11,80,448,25,54
224,329242,245,11,73,448,17,38
225,198769,245,21,80,448,29,75
226,460960,245,21,63,448,43,63
227,592238,245,21,82,448,31,70
228,199112,245,13,76,448,31,82
229,330648,245,13,74,448,27,73
230,986152,245,21,76,448,41,64
231,855333,245,15,77,448,31,64
232,200101,245,23,88,448,31,68
233,462370,245,13,60,448,23,67
234,855793,245,17,86,448,37,74
235,463773,245,15,90,448,29,70
236,857058,245,11,71,448,33,85
237,463990,245,13,70,448,41,74
238,595358,245,11,72,448,27,80
239,858006,245,13,80,448,43,82
240,333837,245,17,64,448,37,67
241,858284,245,21,78,448,43,71
242,465175,245,11,83,448,25,70
243,858707,245,17,65,448,27,61
244,465896,245,11,63,448,13,59
245,335262,245,21,76,448,31,72
246,859678,245,17,79,448,37,81
247,728898,245,17,83,448,37,82
