grade1,grade2
39,51
50,51
87,52
91,78
74,45
69,74
76,70
90,88
56,63
89,76
79,76
73,46
91,82
84,68
64,84
79,76
66,50
62,79
69,58
62,27
83,79
89,55
77,80
87,86
57,68
72,88
75,86
76,82
80,84
80,79
77,71
92,88
80,83
92,95
74,81
78,76
81,84
78,64
79,77
78,57
58,56
57,59
81,85
88,89
70,76
87,86
87,63
86,79
46,52
64,52
74,73
86,72
81,50
79,78
90,91
72,69
91,52
96,91
67,79
83,81
75,87
74,81
75,79
75,71
69,60
82,77
73,62
81,62
84,70
60,66
65,88
65,89
58,75
76,86
81,63
85,73
85,82
73,46
78,69
61,69
72,37
93,84
91,62
77,87
65,84
75,73
62,80
85,89
69,62
56,59
94,79
95,88
74,74
80,84
79,82
71,79
59,45
59,54
74,64
83,80
80,78
95,80
88,88
80,78
83,81
83,68
76,88
82,81
87,77
96,98
76,73
73,80
70,76
91,80
78,61
69,70
71,81
81,75
76,51
79,62
75,72
83,83
87,79
43,83
74,83
69,76
52,59
