grade1,grade2
96,77
78,81
86,86
92,74
64,49
93,77
88,91
84,80
91,76
85,84
92,73
84,95
66,62
93,85
84,60
70,50
66,60
93,67
77,63
55,69
92,64
80,65
76,84
81,67
84,82
90,65
59,78
85,73
89,76
73,71
88,95
89,84
88,90
84,95
73,83
95,85
50,83
69,78
84,73
83,88
91,87
83,90
72,65
62,39
58,71
80,67
80,74
46,67
93,78
90,86
86,87
62,62
94,72
85,66
61,50
85,74
91,67
75,80
86,68
90,73
64,70
85,86
41,60
91,66
83,90
89,74
75,76
91,83
85,80
88,90
57,67
89,23
89,88
94,83
84,78
88,56
80,60
63,60
98,93
78,80
50,74
77,78
100,94
78,82
80,65
85,80
60,77
90,66
95,78
90,97
85,73
89,91
89,73
51,66
80,83
77,50
80,76
70,80
77,89
73,65
75,77
86,68
65,75
55,66
79,69
85,65
35,46
71,80
74,76
75,86
95,91
50,55
60,59
90,85
76,77
92,96
85,77
89,62
85,76
80,75
86,82
82,83
91,87
70,82
87,88
71,75
70,78
81,87
88,91
81,91
85,82
87,78
79,76
87,96
88,91
62,65
66,73
87,83
85,64
78,81
92,84
54,62
88,51
70,81
95,84
86,80
90,79
91,77
75,75
80,70
71,70
79,73
85,72
69,80
68,87
86,56
85,85
71,58
86,50
67,63
95,80
72,80
88,88
76,69
68,62
81,85
84,64
58,50
97,87
88,76
75,54
80,74
92,75
80,56
64,84
93,92
63,55
82,90
88,62
68,56
84,74
88,87
98,90
63,89
92,79
86,81
88,95
88,83
70,69
84,65
82,90
75,80
87,74
86,62
85,68
66,66
78,85
66,65
70,42
90,95
87,66
85,87
97,92
66,62
85,87
80,78
95,82
57,88
95,85
82,67
84,76
82,70
90,83
92,79
67,59
98,80
80,74
80,82
82,90
80,76
91,65
76,65
93,97
68,85
84,72
50,63
67,86
84,63
90,89
84,66
79,90
88,81
81,78
91,61
