grade1,grade2
39,64
50,64
80,94
87,73
82,60
72,64
87,72
69,80
80,65
65,41
65,69
75,71
75,67
66,76
81,71
91,83
91,86
55,46
55,46
87,64
76,79
66,68
71,62
63,75
84,83
78,67
72,72
50,65
62,64
75,87
91,90
90,94
85,87
80,73
82,30
82,88
79,77
78,63
94,79
70,73
81,80
83,65
77,77
74,46
74,74
80,81
73,61
72,94
86,65
65,58
74,50
85,94
86,80
72,66
85,73
78,85
88,68
93,80
81,73
86,91
67,63
75,59
69,65
78,70
58,65
76,68
66,67
95,99
78,75
76,81
68,73
82,73
78,74
73,65
90,76
81,70
85,75
58,77
76,69
77,66
73,53
81,63
71,71
75,85
70,77
80,63
56,69
76,70
90,76
74,74
87,85
83,58
80,68
79,72
92,83
81,80
71,82
56,70
76,54
89,81
70,80
80,65
84,76
73,64
79,76
57,50
60,55
75,90
69,66
67,71
81,70
81,46
81,69
78,60
68,55
67,70
79,71
79,59
93,86
97,78
79,63
60,72
76,44
76,70
74,71
85,78
84,50
81,74
84,86
79,91
66,82
79,67
79,50
79,81
71,68
73,80
73,72
88,89
75,72
81,68
63,60
91,75
87,69
67,59
93,89
93,79
85,70
75,50
86,88
90,81
73,27
73,61
72,61
64,77
78,91
85,69
79,81
82,67
88,83
77,66
76,62
75,65
81,73
64,45
64,71
79,67
95,81
45,80
69,80
73,67
79,82
80,76
77,72
84,80
68,70
82,76
80,62
93,93
79,85
67,65
81,80
85,65
85,87
80,58
60,65
76,80
84,68
69,71
91,76
81,54
80,70
70,38
70,56
87,80
63,55
73,65
76,82
88,72
77,80
67,71
68,57
68,70
90,73
73,57
89,81
93,90
70,64
95,86
83,77
85,87
80,50
82,91
57,53
91,85
79,68
77,78
64,81
82,70
73,83
70,69
60,71
70,76
64,70
61,80
71,74
43,72
66,72
78,77
68,57
83,87
77,50
78,72
81,81
69,67
73,54
93,85
65,39
65,75
68,67
54,68
43,59
64,59
75,67
74,61
84,63
75,72
73,43
73,74
66,71
50,63
63,68
64,68
79,63
64,67
81,83
76,65
75,80
61,50
80,71
79,68
60,34
60,61
73,50
72,76
65,73
63,75
65,64
73,54
50,45
50,64
76,45
76,64
77,71
66,67
91,84
70,52
59,69
65,36
65,42
65,65
79,43
79,66
94,99
67,74
64,76
84,86
69,60
83,87
82,70
79,79
81,66
84,75
91,75
94,87
78,60
67,65
73,69
66,58
73,67
80,79
76,60
61,52
80,79
76,68
81,86
90,71
68,75
68,50
66,53
62,69
81,80
75,77
84,91
89,86
68,77
68,67
84,73
80,72
79,73
81,80
73,62
58,78
69,70
62,62
81,82
79,75
61,67
64,76
83,82
89,80
79,55
72,89
70,69
