grade1,grade2
83,77
78,54
81,73
90,57
87,88
77,59
78,85
58,81
87,77
99,89
94,96
39,76
87,71
90,72
61,83
86,78
90,83
83,75
91,71
82,56
83,63
89,83
79,71
71,68
86,79
83,86
90,85
91,68
55,72
59,65
82,83
63,82
70,55
96,85
96,86
82,88
80,82
84,71
72,83
85,72
67,84
96,86
83,73
95,69
90,57
73,59
89,62
96,86
92,84
96,74
100,86
87,83
89,90
94,88
93,94
53,73
84,63
91,56
78,60
73,64
90,53
97,88
74,71
65,78
66,56
98,78
59,78
91,89
64,70
75,89
88,78
58,87
96,59
100,86
83,76
91,79
84,56
76,71
61,77
94,87
84,80
73,50
87,79
94,69
97,86
60,74
89,80
80,79
86,81
39,69
68,82
96,80
83,64
84,92
91,84
57,73
93,79
70,74
87,71
84,86
98,67
92,91
67,72
66,76
95,77
84,66
82,63
79,67
87,88
81,92
89,67
85,79
84,90
85,59
64,78
93,76
93,74
92,78
67,58
98,88
93,70
77,50
85,80
46,69
71,67
90,76
80,73
84,70
91,74
98,95
93,74
99,86
90,84
73,93
87,86
91,27
91,66
67,72
57,71
65,64
81,78
82,72
78,88
82,83
80,78
64,64
83,92
95,70
82,76
82,78
89,69
69,50
95,67
84,78
68,86
85,74
94,82
94,67
87,78
59,54
96,78
84,86
92,87
87,57
