CS130,CS246
58,72
94,50
95,80
68,67
96,80
83,77
78,84
59,45
82,79
81,82
90,72
87,85
77,73
78,78
58,69
87,76
99,87
87,80
94,87
94,83
93,77
39,50
89,93
87,80
90,83
61,74
86,75
86,73
74,70
92,89
90,86
83,68
94,73
91,73
72,72
82,63
89,84
70,50
83,80
93,84
80,80
40,56
92,85
87,79
66,61
89,80
69,67
96,81
79,78
71,73
75,72
86,78
76,76
61,60
71,83
84,71
80,71
83,79
90,82
80,88
79,72
40,53
69,81
91,71
59,70
55,85
59,64
82,82
63,63
70,64
96,78
96,80
93,81
94,81
91,65
87,86
82,88
83,78
80,82
84,77
72,74
89,88
85,79
96,74
67,69
44,70
96,84
83,73
95,89
90,78
85,88
88,64
73,76
89,95
89,81
96,87
92,80
96,81
100,94
74,71
72,71
87,76
89,83
92,91
86,81
94,80
90,92
35,46
35,57
89,73
66,70
93,90
53,65
84,63
80,80
85,72
94,79
91,57
78,73
89,83
61,68
91,87
73,69
90,80
90,63
72,76
97,88
57,65
87,78
67,58
78,82
83,79
89,74
86,66
74,67
65,46
65,66
66,91
98,86
59,66
73,78
97,80
91,89
80,74
64,70
75,65
35,32
88,80
96,93
46,80
58,69
96,87
80,57
100,85
83,62
91,72
86,78
46,63
85,87
79,78
86,72
84,60
100,96
76,73
61,80
94,72
84,80
64,75
84,83
87,91
73,67
87,92
94,89
97,88
98,86
60,77
89,88
78,84
80,65
86,64
39,71
68,86
96,83
83,81
84,69
79,65
91,89
57,69
93,90
44,70
86,84
80,72
70,66
87,78
66,75
81,76
84,65
71,73
98,74
92,92
91,85
87,67
67,61
82,72
87,80
66,60
94,78
95,84
82,90
84,79
82,68
87,63
79,68
87,75
81,89
94,81
89,83
82,80
85,71
95,88
84,77
84,86
71,82
61,54
86,84
85,60
79,75
64,73
74,70
93,80
90,87
93,70
80,70
69,70
92,81
75,79
68,75
67,60
73,61
64,61
98,88
93,77
89,85
83,82
86,87
77,64
43,61
62,61
85,57
80,72
46,66
71,53
92,88
92,87
82,78
90,72
83,68
78,46
56,78
82,68
80,66
84,81
91,84
98,82
71,71
70,79
93,80
79,77
99,88
90,79
82,78
73,72
87,68
93,81
91,78
91,59
67,74
57,66
65,64
81,80
82,65
78,77
88,75
88,88
85,80
82,63
82,70
91,63
88,93
80,72
78,76
64,74
83,80
95,72
65,62
74,72
84,61
77,58
82,72
82,74
73,84
85,77
80,67
90,91
82,64
42,61
89,80
40,69
66,69
69,60
94,79
95,75
84,78
64,66
64,70
83,69
53,70
71,61
84,70
91,80
68,73
99,93
82,84
85,76
94,87
87,83
71,80
85,79
89,79
84,80
86,85
77,65
94,78
87,85
59,28
59,59
96,76
84,81
92,85
78,70
92,78
87,68
