grade1,grade2
86,80
74,68
77,82
62,51
60,58
60,56
75,65
70,76
70,78
46,68
85,84
73,62
83,69
73,84
87,44
87,82
66,82
85,64
69,45
78,83
77,76
81,83
86,76
93,100
96,80
80,59
80,73
78,84
88,78
56,67
74,75
67,73
70,84
80,88
76,72
80,88
76,82
78,82
68,77
76,82
69,64
85,90
46,66
80,84
76,96
85,72
96,88
76,69
69,80
81,75
82,68
76,73
94,81
81,64
67,82
67,74
80,81
88,81
67,82
85,79
54,63
67,65
56,39
70,86
79,78
79,71
76,60
65,75
74,68
80,76
92,84
87,79
85,84
76,85
83,76
67,57
74,74
85,87
72,65
50,50
89,80
63,70
77,26
89,86
78,63
