CS133,CS240
65,64
96,84
77,72
92,73
78,59
90,74
67,64
86,67
84,85
81,60
80,63
92,62
85,82
76,57
82,75
64,57
64,76
93,95
99,87
88,75
84,73
87,77
90,77
91,80
85,53
92,85
82,56
82,67
92,73
98,79
86,50
73,44
81,70
84,80
66,51
93,82
84,56
70,69
91,66
66,59
93,75
77,59
77,62
87,69
94,89
81,65
84,76
85,81
55,61
89,61
74,76
79,74
92,64
80,55
86,71
92,84
72,57
71,62
66,70
95,88
82,65
76,88
81,57
96,85
45,43
45,52
46,64
74,64
63,65
89,77
84,73
90,78
59,74
85,70
83,85
85,65
60,72
89,80
85,74
89,69
73,82
74,70
89,68
88,76
83,76
82,69
89,90
88,62
74,61
93,86
65,51
64,60
97,96
84,72
92,75
73,73
93,73
78,73
77,81
84,57
50,65
70,65
91,66
59,72
88,63
84,54
95,93
57,65
50,78
69,75
84,74
83,74
91,50
91,50
83,82
62,79
82,65
72,54
79,45
79,68
71,59
46,62
87,62
66,66
88,91
25,79
82,79
62,75
83,69
58,86
71,66
92,70
89,55
77,85
82,75
79,64
61,75
83,71
88,73
80,66
80,68
46,64
66,46
50,55
75,61
94,83
97,91
93,51
84,63
87,83
90,84
86,73
74,44
74,61
62,65
97,93
94,86
85,68
61,60
91,45
91,63
90,82
89,84
90,63
82,100
88,85
83,68
85,68
97,74
46,54
84,72
91,79
68,75
64,66
75,75
87,88
64,66
75,72
82,68
90,80
88,85
88,81
87,77
89,88
76,50
90,85
69,74
86,68
89,63
79,69
90,72
87,87
64,75
85,69
41,64
91,61
83,68
89,82
37,66
45,66
72,66
90,59
89,81
67,53
34,66
89,75
81,80
82,77
86,24
86,73
84,81
75,70
91,77
85,73
85,83
83,72
99,93
79,81
88,85
41,64
85,43
85,50
84,86
57,61
91,76
89,61
76,64
89,75
81,70
86,72
94,82
94,79
82,83
84,65
92,80
84,80
70,70
88,50
80,66
75,71
63,51
81,62
98,97
78,57
91,79
93,82
91,54
50,62
77,69
91,81
100,89
59,90
90,80
85,46
85,67
82,34
82,73
78,81
95,52
80,75
29,62
99,83
70,57
85,65
98,80
96,85
87,64
84,69
88,86
60,65
90,91
71,67
95,81
73,45
73,50
100,93
96,71
97,41
97,44
86,61
91,67
95,86
90,80
69,75
42,60
28,72
44,72
85,53
85,82
93,73
70,64
85,46
85,65
65,56
35,62
86,71
97,84
89,80
56,53
89,76
71,54
51,63
88,67
80,55
85,72
91,70
85,64
96,92
90,68
46,50
46,72
83,50
83,72
90,84
96,68
77,54
83,82
69,67
87,59
59,60
80,68
82,53
70,71
79,57
70,64
82,71
72,82
95,99
57,51
77,67
73,67
73,63
75,51
79,80
57,71
83,76
64,71
80,75
59,63
95,86
86,63
87,65
86,80
86,70
89,77
90,53
74,72
63,75
85,66
39,68
65,74
32,68
63,68
90,79
55,66
73,71
83,81
82,71
84,50
85,77
79,83
99,84
81,62
63,88
88,71
88,67
85,71
87,84
100,75
35,52
71,54
76,78
83,66
74,82
75,62
95,87
50,60
62,56
73,61
60,51
90,81
64,60
76,83
92,88
90,87
90,67
74,58
85,80
81,70
89,39
89,69
29,79
85,56
83,81
75,77
80,68
92,82
95,80
95,76
86,78
70,70
91,79
76,70
53,68
82,77
87,84
91,76
69,73
91,81
70,73
81,68
83,82
72,65
87,76
71,77
83,70
70,59
75,70
92,56
80,83
91,55
77,81
81,72
88,71
75,50
75,55
45,67
87,74
86,84
81,73
86,85
69,74
85,58
95,81
87,87
39,74
84,84
88,80
78,57
87,76
79,69
80,77
87,84
