,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,655430,245,21,83,341,33,72
1,131188,245,21,60,341,31,43
2,131188,245,21,60,341,33,67
3,131205,245,23,92,341,31,92
4,131252,245,13,71,341,23,67
5,917788,245,17,71,341,23,83
6,524634,245,21,79,341,33,62
7,918214,245,13,81,341,23,62
8,787281,245,17,76,341,23,82
10,918408,245,13,53,341,37,55
11,656627,245,11,90,341,13,69
12,787766,245,7,77,341,13,80
13,656717,245,21,69,341,33,46
14,656717,245,21,69,341,41,71
15,263554,245,13,67,341,27,75
16,394865,245,23,67,341,37,66
17,526102,245,17,68,341,23,63
18,657306,245,3,81,341,7,61
19,264142,245,9,97,341,11,80
20,788547,245,17,76,341,31,64
21,526476,245,13,66,341,21,58
22,919720,245,17,73,341,23,80
23,395676,245,11,60,341,25,69
24,526806,245,21,68,341,27,69
25,264746,245,21,90,341,27,81
26,920196,245,27,57,341,33,60
27,264967,245,21,54,341,33,63
29,265140,245,11,63,341,29,65
30,134110,245,17,88,341,23,90
31,920646,245,17,92,341,23,100
32,396481,245,17,80,341,23,68
33,789824,245,19,84,341,21,59
34,396798,245,21,95,341,27,78
35,265831,245,11,50,341,23,64
36,265956,245,17,82,341,23,68
37,134978,245,15,94,341,29,92
38,790412,245,15,76,341,19,74
39,528297,245,21,72,341,27,75
40,266249,245,17,76,341,23,80
41,266465,245,21,73,341,31,69
42,266750,245,21,65,341,33,78
44,398060,245,21,61,341,27,64
45,660594,245,13,71,341,31,54
46,267393,245,11,85,341,41,100
47,922902,245,7,62,341,21,75
48,792065,245,23,78,341,31,72
49,136770,245,17,88,341,31,88
50,398948,245,7,76,341,13,78
52,136858,245,11,89,341,21,83
53,923384,245,17,87,341,33,100
54,399262,245,11,65,341,23,50
55,530559,245,11,74,341,17,81
56,530702,245,13,76,341,27,65
57,399758,245,17,55,341,27,60
58,530835,245,15,84,341,25,68
59,530912,245,19,76,341,39,71
60,662040,245,3,100,341,21,100
61,137990,245,21,79,341,33,76
62,924489,245,13,89,341,27,70
63,793596,245,17,81,341,23,80
64,138275,245,13,52,341,47,54
65,793641,245,25,91,341,31,77
66,400629,245,21,57,341,31,60
67,924921,245,11,71,341,23,67
68,531965,245,21,52,341,27,36
69,531965,245,21,52,341,33,57
70,925225,245,17,51,341,23,62
71,532023,245,11,75,341,19,64
72,138858,245,21,60,341,41,67
74,794306,245,17,73,341,23,71
75,139307,245,11,41,341,31,63
76,139307,245,13,59,341,31,63
77,401612,245,21,68,341,33,61
78,925909,245,7,92,341,13,77
79,532779,245,13,82,341,21,86
80,270650,245,7,66,341,27,75
81,532935,245,13,62,341,17,68
82,795093,245,17,70,341,23,66
83,139739,245,13,87,341,23,70
84,401989,245,17,77,341,23,69
85,139927,245,21,80,341,33,59
86,664346,245,21,64,341,33,55
87,533465,245,15,78,341,29,86
88,271379,245,21,67,341,33,81
89,533628,245,23,50,341,31,66
90,140636,245,23,76,341,37,88
91,271716,245,37,76,341,41,77
92,927188,245,17,50,341,41,74
93,927348,245,21,72,341,27,60
94,796293,245,23,86,341,31,93
96,796317,245,11,63,341,23,75
97,272064,245,21,80,341,27,75
98,403160,245,17,66,341,23,76
99,534333,245,11,76,341,23,53
100,403316,245,17,58,341,31,67
101,927632,245,11,63,341,19,62
102,272299,245,15,70,341,21,60
103,403411,245,21,80,341,27,71
104,927785,245,13,60,341,27,39
105,927785,245,13,60,341,33,50
106,665647,245,13,82,341,17,91
107,403527,245,15,93,341,19,86
109,927823,245,21,63,341,33,61
110,534620,245,17,87,341,31,50
111,403623,245,13,37,341,27,42
112,403623,245,13,37,341,33,22
113,403623,245,21,83,341,27,42
114,403623,245,21,83,341,33,22
115,403679,245,31,92,341,33,98
117,928379,245,21,78,341,27,78
118,273106,245,11,90,341,25,80
119,928493,245,21,72,341,27,61
120,273177,245,21,62,341,27,72
121,797465,245,21,81,341,33,79
122,273411,245,15,78,341,21,71
123,535638,245,11,84,341,21,80
124,273575,245,11,83,341,23,77
125,666823,245,23,50,341,31,68
126,142656,245,27,83,341,33,83
127,142701,245,17,60,341,33,59
128,536105,245,27,73,341,33,79
129,273977,245,13,77,341,27,92
130,142952,245,21,79,341,27,67
132,536307,245,13,100,341,17,90
133,143106,245,27,65,341,33,50
134,143180,245,23,59,341,31,41
135,798583,245,17,50,341,23,58
136,405442,245,23,83,341,37,73
137,929778,245,23,84,341,31,58
138,929911,245,21,75,341,27,78
139,930012,245,17,94,341,31,78
140,798966,245,17,82,341,23,73
141,274686,245,27,85,341,37,79
142,930059,245,21,86,341,27,54
143,667935,245,17,74,341,37,29
144,274882,245,21,74,341,33,83
145,799263,245,17,81,341,23,80
146,143989,245,17,58,341,43,66
147,143989,245,31,66,341,43,66
148,930463,245,3,89,341,11,79
149,930464,245,23,77,341,31,73
150,537387,245,21,72,341,27,58
151,275464,245,21,58,341,27,73
152,668864,245,17,84,341,27,66
153,800073,245,17,81,341,23,67
154,669024,245,17,69,341,23,77
155,275984,245,17,73,341,27,40
156,538243,245,13,94,341,21,69
157,538370,245,11,52,341,21,65
158,276256,245,13,61,341,21,66
159,800560,245,9,60,341,19,56
160,407379,245,27,80,341,33,95
161,669558,245,17,74,341,23,73
162,931738,245,17,80,341,23,65
163,538625,245,7,90,341,13,74
164,669744,245,17,64,341,23,42
165,669744,245,17,64,341,33,51
166,407676,245,21,83,341,27,77
167,931980,245,3,83,341,11,75
168,932001,245,21,80,341,37,92
169,539567,245,21,76,341,33,70
170,670826,245,21,61,341,33,43
171,670826,245,21,61,341,41,34
172,146601,245,13,73,341,21,52
173,933068,245,19,77,341,45,86
174,933353,245,17,95,341,23,96
175,671211,245,21,64,341,23,66
176,278032,245,21,87,341,33,83
177,933410,245,17,84,341,31,76
178,802568,245,1,73,341,13,69
179,671542,245,23,70,341,31,90
180,802710,245,11,100,341,31,97
181,409608,245,13,68,341,23,58
182,278894,245,17,93,341,23,91
183,672162,245,27,89,341,33,87
184,672188,245,21,74,341,27,66
