CS251,CS457
69,86
67,73
81,78
88,91
84,74
76,81
83,94
65,68
69,76
78,89
67,78
85,80
80,64
80,96
66,68
81,85
73,70
61,73
94,64
84,77
50,80
74,65
72,74
55,76
61,73
81,64
58,44
77,86
58,58
86,84
84,82
68,64
73,91
65,80
64,59
77,84
66,77
84,74
68,82
66,65
62,77
83,69
57,81
74,58
98,77
70,86
65,93
69,62
62,73
59,55
54,65
79,68
79,68
77,71
94,87
84,87
54,60
87,51
76,60
75,76
87,50
88,81
58,52
64,79
75,69
58,84
75,64
70,56
75,75
78,86
81,75
71,70
89,85
68,71
67,59
74,77
95,78
79,77
56,58
84,59
67,77
89,88
75,65
56,54
88,54
61,44
71,66
