grade1,grade2
43,45
43,46
43,60
67,46
67,60
82,82
69,82
100,94
63,80
77,93
50,45
50,76
69,68
81,83
63,73
90,82
100,86
59,76
75,80
85,76
50,68
60,54
71,69
76,90
70,77
36,58
57,58
67,60
52,56
62,60
63,72
75,74
66,71
69,84
60,65
71,74
91,74
66,76
86,87
59,61
90,77
72,70
59,60
50,55
58,79
78,79
80,95
73,85
66,78
67,83
61,77
66,60
65,83
75,78
80,85
52,68
79,90
69,62
90,72
87,93
73,66
72,68
59,83
70,69
85,85
72,87
71,67
54,44
54,82
66,88
73,91
87,91
40,72
67,82
100,100
80,90
65,64
64,75
44,45
70,45
53,59
78,75
73,67
62,74
81,85
62,71
56,71
52,83
71,90
77,67
95,92
64,83
99,94
54,77
65,74
91,85
69,59
74,76
72,45
50,50
73,83
95,95
85,83
86,71
59,61
57,66
95,91
70,82
63,64
56,75
73,82
89,86
84,93
80,90
74,87
84,100
73,80
96,76
76,90
78,92
52,67
66,68
76,74
53,76
67,72
59,72
69,81
90,86
67,56
86,81
73,80
98,91
46,59
37,67
50,67
54,65
75,74
55,73
77,73
82,85
28,67
72,72
70,77
82,72
66,73
68,84
50,78
51,93
57,89
57,69
87,83
70,84
43,54
77,89
67,68
95,82
63,70
54,79
78,74
53,84
86,96
52,73
61,84
64,68
67,84
94,85
69,73
90,78
74,84
80,84
58,71
77,82
80,91
73,92
71,76
81,79
79,100
42,45
69,88
73,83
87,89
59,60
73,80
66,70
80,94
88,86
60,76
66,72
54,72
82,94
66,88
51,57
74,82
53,62
61,52
79,89
79,88
65,67
94,82
67,83
83,86
57,70
53,65
38,55
80,45
80,78
70,77
68,77
50,68
61,82
69,64
70,90
63,58
62,61
75,91
52,75
95,85
87,89
45,66
67,66
72,84
65,82
58,63
68,86
68,72
85,84
70,69
43,70
63,70
74,88
86,81
64,68
75,93
65,78
69,76
62,59
62,65
86,94
72,74
59,69
56,59
88,77
69,74
86,86
72,92
62,74
57,77
68,93
64,85
89,87
80,84
50,69
66,75
74,66
94,92
87,74
90,91
51,70
88,89
67,77
100,100
70,62
80,91
84,91
77,74
59,45
59,78
87,76
70,71
65,90
57,76
73,81
55,71
72,64
64,69
68,82
58,77
71,84
50,65
63,80
68,56
87,83
90,67
61,66
60,75
76,73
51,72
69,71
55,71
71,79
53,84
65,86
44,74
70,74
75,88
70,78
88,89
76,82
64,75
72,80
74,81
64,78
57,57
57,79
52,71
59,53
33,78
71,70
66,79
85,86
34,88
61,88
74,52
87,75
72,64
62,81
50,67
81,96
53,55
75,81
62,71
45,69
51,82
68,79
67,70
35,83
65,83
71,82
44,59
50,59
53,63
63,67
58,80
61,57
75,87
67,69
36,64
62,59
80,89
84,89
54,88
81,100
44,62
64,83
70,88
54,39
55,69
42,72
62,72
76,85
65,69
50,61
85,88
66,84
43,61
67,61
63,78
73,86
50,52
90,81
63,67
63,71
88,69
67,60
77,55
60,80
75,73
54,75
70,79
69,71
70,90
56,68
71,73
62,77
70,77
73,91
69,45
71,69
56,63
77,62
61,82
59,65
92,71
78,81
62,76
76,91
78,89
68,70
94,92
86,70
57,72
87,84
71,63
62,73
75,94
88,83
46,74
70,71
93,84
83,88
85,85
66,64
72,77
81,69
67,92
67,78
70,76
59,57
55,74
73,72
92,90
64,85
59,74
44,63
54,70
37,65
55,67
64,68
68,71
57,72
63,52
92,83
76,87
59,65
85,52
58,65
62,76
52,50
56,67
60,26
86,83
71,78
46,72
73,72
56,78
52,78
71,90
82,85
71,80
91,98
56,63
66,82
87,85
72,86
62,80
