,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131188,240,23,64,458,53,51
1,788547,240,17,60,458,41,52
2,919720,240,17,82,458,31,87
3,134110,240,17,95,458,31,78
4,922902,240,15,61,458,25,45
5,137521,240,11,67,458,21,74
6,924089,240,13,70,458,61,70
7,793641,240,19,82,458,31,88
8,664346,240,27,61,458,41,63
9,533465,240,15,76,458,29,76
10,928493,240,13,70,458,41,76
11,143106,240,27,43,458,43,46
12,143106,240,31,52,458,43,46
13,278894,240,11,73,458,51,82
14,149604,240,21,78,458,41,68
15,280876,240,11,73,458,31,84
16,675865,240,13,52,458,33,76
17,152740,240,15,65,458,39,50
18,808177,240,17,70,458,31,70
19,284521,240,13,76,458,41,79
20,285269,240,33,64,458,51,58
21,154198,240,15,69,458,29,27
22,941245,240,17,46,458,31,76
23,941245,240,21,65,458,31,76
24,810574,240,21,83,458,41,79
25,417409,240,21,91,458,51,55
26,418643,240,17,40,458,41,83
27,418643,240,27,82,458,41,83
28,419303,240,21,69,458,31,80
29,943989,240,21,63,458,33,86
30,552151,240,23,54,458,51,68
31,945996,240,31,78,458,43,88
32,815657,240,15,70,458,31,86
33,291891,240,33,89,458,43,82
34,947543,240,13,85,458,41,84
35,817796,240,13,71,458,43,79
36,426055,240,17,90,458,31,83
37,426693,240,31,62,458,51,71
38,427170,240,17,89,458,31,88
39,296865,240,25,93,458,31,92
40,165826,240,21,86,458,35,83
41,429633,240,15,91,458,41,95
42,692319,240,7,84,458,21,83
43,299287,240,21,70,458,41,81
44,168500,240,21,73,458,43,76
45,169231,240,37,70,458,51,64
46,300369,240,13,63,458,61,77
47,432215,240,21,61,458,53,57
48,173087,240,25,63,458,37,56
49,566705,240,27,51,458,51,59
50,697896,240,17,89,458,31,84
51,174206,240,21,79,458,41,85
52,306113,240,21,80,458,33,89
53,699709,240,15,68,458,35,76
54,437764,240,21,65,458,41,86
55,831941,240,13,85,458,33,63
56,963760,240,21,67,458,41,79
57,833590,240,31,45,458,51,52
58,833590,240,37,50,458,51,52
59,965887,240,21,62,458,41,73
60,574548,240,11,82,458,19,72
61,574772,240,11,61,458,23,50
62,968187,240,21,59,458,41,78
63,445348,240,17,71,458,51,91
64,447091,240,15,81,458,41,69
65,317727,240,15,87,458,41,52
66,711314,240,17,99,458,43,91
67,581795,240,21,80,458,41,79
68,189009,240,13,77,458,43,81
69,189867,240,27,75,458,51,81
70,976970,240,33,68,458,51,79
71,322092,240,21,51,458,41,71
72,584625,240,27,66,458,41,60
73,716353,240,21,75,458,41,77
74,323602,240,15,57,458,35,62
75,458364,240,27,83,458,41,62
76,328033,240,57,72,458,71,70
77,328123,240,17,82,458,31,78
78,459945,240,21,61,458,41,66
79,460960,240,21,56,458,43,88
80,988805,240,17,65,458,43,75
81,989166,240,21,81,458,41,86
82,204747,240,13,60,458,41,63
83,860468,240,21,84,458,41,73
84,730151,240,21,81,458,41,82
85,994504,240,17,90,458,31,82
86,603786,240,13,62,458,43,46
87,604412,240,17,56,458,31,69
88,604538,240,21,52,458,61,69
89,998433,240,15,73,458,25,37
90,605558,240,13,91,458,41,84
91,215186,240,21,84,458,41,62
92,215233,240,17,84,458,31,80
93,481096,240,21,79,458,41,87
94,219884,240,13,73,458,33,73
95,613199,240,17,78,458,41,80
96,614383,240,17,81,458,43,89
97,224284,240,21,72,458,41,62
98,619897,240,27,69,458,51,59
99,227834,240,17,90,458,27,79
100,361513,240,11,85,458,23,88
101,624191,240,31,82,458,41,92
102,362545,240,15,74,458,41,74
103,362948,240,21,80,458,43,84
104,494623,240,21,65,458,41,82
105,102745,240,11,71,458,31,79
106,366079,240,3,35,458,23,66
107,366079,240,11,58,458,23,66
108,890499,240,11,46,458,23,45
109,890499,240,11,46,458,31,54
110,890499,240,13,69,458,23,45
111,890499,240,13,69,458,31,54
112,628510,240,23,68,458,41,64
113,104345,240,17,91,458,31,80
114,499055,240,27,62,458,41,78
115,499434,240,21,85,458,41,80
116,894931,240,13,77,458,31,72
117,764296,240,17,87,458,31,88
118,895725,240,27,84,458,41,78
119,764945,240,17,86,458,31,79
120,766018,240,13,69,458,21,64
121,242213,240,13,81,458,41,81
122,898333,240,11,58,458,31,68
123,637540,240,13,71,458,33,88
124,375657,240,11,61,458,31,81
125,375953,240,25,66,458,51,77
126,770022,240,17,95,458,43,98
127,248227,240,27,72,458,41,73
128,117876,240,23,62,458,51,80
129,118092,240,13,73,458,33,76
130,905955,240,21,88,458,41,80
131,119554,240,17,70,458,31,67
132,120364,240,19,83,458,29,61
133,775823,240,27,72,458,41,70
134,645183,240,21,77,458,33,81
135,776335,240,21,82,458,41,75
136,908120,240,33,57,458,53,51
137,384348,240,23,66,458,41,62
138,516037,240,21,68,458,43,72
139,516981,240,21,67,458,41,83
140,124550,240,21,80,458,41,79
141,518605,240,21,72,458,41,83
142,781922,240,21,76,458,41,76
143,783574,240,21,51,458,51,59
144,521525,240,17,74,458,31,70
145,391015,240,17,72,458,31,72
